,"0.43902770761652243","-1.9264315687051639","0.28206473331271265","-2.3703250656105","0.5513676271794739","-1.7213526179502794","0.5193535957701362","-1.7646637095398803","-0.39705230384136525","-1.640207468962021","0.6008406106701176","-1.5409130708651462","0.4935523740416165","-1.9540535114785362","0.405300631891621","-2.080186242543863","2.1624878364096913","-1.4021140229082605","1.4366776846743017","-2.1867996353824064","1.9822753890154643","-2.147769825850149","2.320658467315901","-2.2003460697628503","2.605601042460019","-1.9020665674808315","1.5338520503459263","-1.9598840211267112","2.963792974130943","-1.462190386477237","2.214709728719863","-2.2566468088512996","2.631798162647227","-1.9603510839174612","2.7646072082815536","-1.8654793275913388","2.2246934417324495","-2.008541540890814","3.791300265827514","-1.646026501912394","2.259704370798077","-2.016641882990425","3.686550470776946","-1.6549354469667423","2.0756084045756045","-1.95293920195125","3.2513307767548407","-2.009373333494055","3.2113888869637526","-2.2114976544988045","4.344700013401945","-1.9408828303213588","3.397346284079143","-2.1520337227278237","3.4847558868967106","-2.2090214039272675","4.77207756692293","-1.7863798999406124","3.805678532816001","-2.1624931299645898","4.754395373536569","-1.7870800775553473","3.982850516347755","-1.7390833153962086","4.43839302981512","-1.939209031753426","4.566582693010152","-1.3610840765773007","4.400141874096585","-1.7288940641000305","5.247488047661237","-1.7183965099803529","5.972567160025922","-1.7092990180219847","4.735228865083508","-1.3495535662860056","4.862455396198166","-1.855876044608094","4.32542455615062","-1.956016188693122"
,"0.4258934409429625","-1.9369793153799644","0.5009701588727048","-1.662104767894743","0.5813409721607645","-1.5775135287035618","1.106452190212976","-1.3643911820885446","0.2097200476293786","-1.878574130291097","0.6809466920106589","-1.848439526880932","0.4387044382992777","-1.9866677919365077","1.1348134618480892","-1.757073146312673","2.272757250262431","-1.9702990221164618","1.850019309065074","-2.1857464141631677","2.125056028315045","-2.0888291431023087","2.0594343522124925","-1.8513702411625619","2.176535351316173","-1.8793445554100818","1.734555531375128","-2.357886603455991","2.5919077912991413","-1.816838469060653","2.27853616946942","-1.5063046974383147","2.1812849726961576","-2.114913054738619","2.321824006137638","-1.8992327610684308","3.215090360309599","-2.0695374171287315","3.7404805038597986","-1.9586251457793955","2.4211188117869393","-1.8177809705727628","3.354600489794975","-2.0041477007170063","2.1557535161779247","-2.1606103905735368","3.1849159493645725","-2.103784678224703","2.7960505445502495","-2.0088550053308283","4.640915758779095","-1.5375848308909152","3.664232350555403","-2.2520271081699494","3.6535348167126305","-1.8574447214502003","4.560738268035065","-2.283378962801253","3.9713995312815116","-1.6579349386342421","5.003065305084119","-1.9136308553274326","3.8984840251351094","-1.7365661952969076","4.40396423225132","-1.9243809734205994","4.694828449953194","-1.716752229778749","4.6333159564588255","-1.517895515206773","5.088930672700483","-1.6208763541647846","6.047898597885518","-1.904391487428272","4.41852668970029","-1.6446210883609733","5.067975982183281","-1.589448752673902","4.697046606614876","-1.3558996745721361"
,"0.23788753554925715","-2.1505897436452184","0.2157555883554861","-2.0806639999525594","0.4476972357517969","-1.6622148301043873","0.4144631277817705","-1.880235870439114","0.46614329589001013","-1.9385161992749822","0.43573182259241755","-1.8931170380243594","0.39571820888998605","-1.548016462796562","0.7946114104676727","-2.33055076989267","2.3789322665616","-1.8713170458667003","1.3098885240904763","-1.9152201252725214","2.491381822106673","-2.0815031842623672","1.9997632070260634","-1.5148154510409477","3.1182833666295577","-1.7322347079599594","1.7916077524590959","-2.13641980556942","2.573522318318546","-1.68651790011007","2.119080670192234","-1.5936480142994187","2.331000300782351","-1.7895476034056925","2.6712335447725044","-2.270707247026976","3.0767443519879825","-1.9504116016347282","3.6571000815199888","-1.798601534694259","2.5039664674121376","-1.8689326838781493","3.1681170997049333","-1.638831410743139","2.1260171849621257","-2.047746152626732","3.320462523337558","-1.8353452660826797","2.6249578124232675","-2.3227148015752004","4.645403481661992","-1.8733154290915295","3.9266191156200887","-2.1933754354214186","3.4067942476250237","-2.0639756960560316","5.039762438640147","-2.262545287496298","3.613131482148329","-2.1952166427386444","4.720105491398452","-2.0721979401935022","3.8671502652938647","-2.193215977650716","4.777530835341614","-1.9573042714957891","5.0243966123706","-1.638547065746556","5.22476467595546","-1.6119518823699013","5.097449836700701","-1.5490729109425259","6.1481682982465","-1.6034978039126986","4.616809266594942","-1.3239105346623505","4.802492482616528","-1.9112093775279144","4.197501438308771","-1.5643326696532782"
,"-0.14803698334723264","-2.321024836871762","0.16442731258422363","-1.7601941283113578","0.09083064104516679","-1.962350879226381","0.9300308259852544","-1.5260659438677198","0.6503018982558195","-1.6330492254825846","0.5626830664050265","-1.643372333660684","0.6589357482134285","-2.3192920544806905","0.9374825111113291","-2.041351315168109","1.9164930574722314","-1.8389566903198027","1.6878845704960233","-1.8716726158010726","2.2155713309813856","-1.7342429155798273","1.6659979919807806","-1.675265421172801","2.309566901484649","-2.0699660626038825","1.3925945671363738","-2.104174332243798","3.218981019395597","-1.8821088874136296","2.28120184603967","-1.793098003157494","2.0399672075746036","-1.912690003564892","2.784732590364783","-2.0137973286987165","3.0379683196209664","-2.125465179348809","3.4773244905176632","-1.8076833962833538","2.254954962457788","-2.006869954824005","3.646484979412752","-1.9219241802520113","1.4089798293456701","-1.9651939538778882","3.0953387754208164","-2.1020613285208687","3.038859257237997","-1.9983336923863089","4.557286438625391","-1.7511644367445527","3.820074205305437","-1.8349870972935245","3.5283638553414427","-2.1105173875411354","4.540075890454233","-1.9847396811209073","3.8186600287525327","-1.8956248057623668","4.3635360329978905","-1.7581572839476516","3.8312597379179447","-2.2067231845071538","4.400889545908772","-1.8482946600418404","5.154571864312496","-1.663170051077971","4.536488024900128","-1.7193590227606506","5.175758876457014","-1.499451457435227","5.6552032317479055","-1.938571680206826","4.618281681664092","-1.4402648843782873","4.777773689166601","-1.5040163993717002","4.311607239507178","-1.7759108878101848"
,"0.1442506967044631","-2.149854844162175","0.3551004113271747","-1.9425417940564473","0.2364510994085011","-1.7837390721208664","0.6551907762102402","-1.4067770823599075","0.08395559914275104","-1.8041159449635347","0.273073023212568","-1.7092120541208502","0.4356415423824928","-2.2094743308499134","0.2528813883571528","-2.261112267919172","2.5738966331130633","-1.9341566338093246","1.9044214672502067","-2.0865166385234586","2.5090409936964257","-1.7476152328395025","2.3779191413955467","-2.006284692197817","2.938930081686906","-1.720623707277401","1.926567882557462","-2.363455379981182","2.695563425328152","-1.8827963335263602","1.9375454393571891","-1.435618573076688","2.716182502209628","-1.6453722669616384","2.5408385526545256","-1.928072246456218","2.9250954502119426","-1.687389700069058","3.7197448405154536","-1.9092050732964625","2.428929464934729","-1.961636412033687","3.516032667739831","-1.9648616922874433","2.0199130700416457","-1.7527849237987727","3.1189385724104564","-1.522643543244949","2.781288857329014","-1.999323042201094","4.557925125072017","-1.7659168327513346","4.05951628692251","-1.9312355422984608","3.7107083361500806","-1.6617189731668915","4.654360634566403","-2.0971205902403702","3.996322409828179","-1.8514050480210533","4.526768609189533","-1.9528676574727353","4.062258057600456","-1.7861949788094516","4.506519758982713","-1.9819382877603948","4.861174970357551","-1.5606803955174913","4.779769101974856","-1.7356889231419625","5.138547210222177","-1.5264463661252365","5.736869642410708","-1.8296870406663501","4.457887386334237","-1.7189534076506805","5.053396927369794","-1.9496935321829305","4.685360168943519","-1.8378202971468929"
,"-0.0031961056311381603","-1.6082302966031718","0.37541908571531424","-2.2282660510631707","0.2605631253302835","-1.8181498574691846","0.6817166406760085","-1.6066747713233638","0.4892334498173949","-1.8049053662701648","0.47949128693298215","-1.6945019689902785","0.7664134948751281","-1.9662542538500822","0.8585234269355037","-2.005070425459659","2.1322863457716568","-1.9436985077660924","1.5847044924371778","-2.66609517624008","2.3437172213594955","-2.024638150244619","1.9953527063787295","-1.8838738710083427","2.7998422244377","-1.9536245721770424","1.685253318259867","-2.2995949403998863","2.732209147943887","-1.3430002882991863","2.3059515606079537","-1.913702552001155","2.7634929293672323","-2.0188451372467187","2.8389118777285898","-1.8341783281402888","2.920853835728206","-2.0638322231483683","3.769749945268643","-2.44648455390749","1.9939093831761696","-2.1804397112652927","3.482509067119417","-1.4990336847916157","2.1150053505684774","-1.8938022537389854","3.089847496972442","-2.0017586678052672","3.027155521685244","-1.8204271862348802","4.359610146770721","-1.7954833494309634","3.7795469519645812","-1.9518737410478482","3.749985244615106","-1.8087824979941636","4.981645108336649","-1.6610031036370805","3.990870020891203","-1.9604075384697828","4.958444214486982","-2.120183483064446","3.6763874626022837","-1.9620492489108188","4.1839506532962","-2.0310879917574134","4.845948593986891","-1.7439898760680428","4.652268492404315","-1.8106692448951973","4.742112293370001","-1.6023410730351046","5.8404562876130655","-1.9721691086670825","4.72714865375319","-1.16871473261086","5.001270169469626","-1.6834667243304111","4.481792567280013","-2.0235551451996003"
,"-0.1628792284611016","-2.2926626041153617","-0.050510372182524264","-2.0860620997699613","0.17649360130898953","-2.003665515881646","0.5512401928951105","-1.955196023219804","0.357964387025119","-1.851938882032535","0.6385088272969474","-1.825409973447392","0.5361835287661623","-1.3607482415781917","0.833565658262329","-1.9842446183904374","2.2088267782829605","-1.777286126367351","1.6209591163568573","-2.0061466561319077","2.1162759775396327","-2.405154247277754","2.245686772096043","-2.018924667815931","2.3145904591402604","-1.7724366831930785","1.528530021450943","-2.0826585802768776","2.7749477046601636","-1.719719702728659","2.2093790581350103","-1.7224572280312818","2.357066714820132","-1.7262093969010741","2.951117812260796","-1.9147073422677632","2.683492606703037","-1.996768104893158","3.796972157706116","-2.25339563497763","2.56300306723219","-2.7480608840315557","3.7629818519711797","-1.692983600261557","1.4110405193053719","-1.7061571810603762","3.2350600582513813","-2.1688081814831066","2.6609488909210173","-2.055158914597016","4.484657065121976","-1.8661426727224288","3.750134829263049","-2.2812552306453706","3.845085419925902","-1.8684901031139869","4.500594559474737","-1.7858255200452786","4.142509015592096","-1.8394873555382942","4.74323372182502","-1.912076583678397","4.053169314088381","-2.3177138939554403","4.393415431134545","-1.4587412191875455","4.982986688193807","-1.3204345282405177","4.294614236082532","-1.8746988473716626","4.701372482993318","-1.7442420762397488","5.873698938999549","-1.7167710382026629","4.417061817581112","-1.9448877603750447","5.092446921688766","-1.583601162403471","4.3907072968666325","-2.147162502348711"
,"0.12423615750529018","-1.9707313561138453","0.3102883024303043","-1.992301438833121","0.28997018480092324","-1.6932737156453095","0.6936440513432905","-1.6784227889560301","0.5437910281622309","-1.6054896231589866","0.33933036813485795","-1.4742603621719592","0.6409898290464764","-1.704932041843122","0.4686971237402049","-1.7483591006100747","2.304283950062156","-2.0264292310810346","1.3778724276572496","-2.0641610000667963","2.3724705017092567","-2.017597327107159","2.026269521477052","-2.030075323322852","3.097910775385037","-1.9462482631562739","1.6183389108947088","-2.064318579474399","2.5786236193261525","-1.662284584053356","2.297642916016403","-2.14019827693068","2.513454623244661","-2.147223933571471","2.995891649994454","-1.845875812456126","3.25582402896305","-1.890018162927858","3.745294292636671","-2.1702304299015163","1.9066789903432262","-2.374139420300725","3.5870576193816848","-1.6966314425319624","2.098744469612271","-2.5341319897088472","3.0852453617537967","-1.7746741593445416","2.663461245227497","-1.9176621153562174","4.468561550398842","-1.740328234575346","3.844852176594285","-2.2217722456468807","3.7385002811377674","-1.9798319838651006","4.8482350268277274","-1.7426567968623126","3.906823162463071","-1.7932810923893532","4.488100285605603","-1.519163963443055","3.9285731770867343","-1.9522495441564798","4.257123006553389","-1.9252552633803022","5.057800263246206","-1.851997945083696","5.177853276264345","-1.478304115527707","5.154324018330314","-1.8281420636614265","5.368454276537589","-1.5170484325244382","4.464777952651041","-1.3291622372460827","5.067941809781142","-1.9245246791926045","4.380408846823897","-1.6446532661723479"
,"0.23389348545601776","-1.8762133892998727","0.2430551841440276","-1.9219737648628017","0.04942935437775836","-1.6717567274201357","0.7909645105017578","-1.5182301021957376","0.24134322595899008","-1.8794899137914312","0.670830660996368","-1.8027083857878625","0.5890212018384908","-1.7608266380822137","0.45957919620518617","-1.9896431603595948","2.315891639202837","-1.7364630825547585","1.7292056243441463","-2.0994526473138415","2.3187823219193433","-2.044541852499613","2.2259915297281196","-1.6011683947811512","2.653091358743687","-2.1364896125602115","1.7561043183479514","-2.359080774276537","2.613971699355039","-1.4930015524331652","2.1064794943222602","-1.9072922562883334","2.1796102644715556","-1.8636702529286526","2.6994753248749923","-1.689257978941891","2.990632190076175","-1.6814374674802537","3.542985881778839","-2.0058980085044693","2.208909609989074","-1.9542687632152766","3.335413779422314","-1.4051796165759163","2.0386224034584233","-1.914087784001722","3.130911652014292","-2.2359192232901077","3.0087465420500914","-1.4598441314284532","4.912296434714942","-1.6958072460857307","3.8479593436381645","-1.6986903369603712","3.140530016638773","-2.1455752358426587","4.701282352741586","-1.967645165014799","3.514803397987061","-1.7376180099191982","4.866858854460876","-1.4709367229150465","3.9426728833513107","-1.998315623465979","4.003181733306195","-1.495368759023839","4.630181239682661","-1.8422518741644447","4.7968167693224855","-1.4315129421316433","4.985519046511603","-1.6356197410611917","5.917795513362034","-1.5733893454907704","5.379549660847014","-1.6382645207234163","4.750426701517294","-1.4092344846148372","4.455171569201777","-1.5437008469343834"
,"0.08377962895671717","-2.1662155271364023","0.4359124891588845","-1.9763837326255158","0.5362267669221443","-1.8634964882455212","0.9804646784325222","-1.8198938461888319","0.16989078063596008","-1.7103357798897558","0.694126580610708","-2.093176868991737","0.6221106835703589","-2.243394869367503","0.4383472101213465","-1.7041615271580945","2.0380374146301787","-1.7893857840487841","1.6543320630726333","-1.9946406279661935","2.1764444978965045","-2.2672252535700705","1.9344058047526982","-1.964564322594965","2.7505204661727416","-1.3736392848278158","1.8098087125548636","-2.2910457563500937","2.9640965780327604","-1.4468928937769394","2.285472102509211","-1.8977721261511362","2.271528496290843","-1.8448982067374837","2.738705937670756","-1.5608719458394464","2.897102472729021","-1.5273263428624657","3.4850597528738176","-1.8870301382425279","2.5365444671912583","-1.9357857971784158","3.5064544156807207","-1.5563646562540203","2.0190714031910413","-2.1061948709870486","3.084662827527121","-2.121089143622765","2.7406700431705047","-1.971469218408222","4.831569888119411","-1.6755742954774557","3.6086656984807846","-2.305648436062772","3.2167050803319777","-2.2763336999628208","4.921001740271335","-1.9517173502733995","3.7305813590932644","-2.4108500386676748","4.713842674834773","-1.6366474684687156","3.4532140166333156","-2.0006933025415794","4.421221179869572","-1.7771333630126722","4.606973254372542","-1.8693408114183674","4.876087330693033","-1.789586894943475","4.810912677109897","-1.6781712953487498","5.80783091036796","-1.6847992981107114","4.75271599461436","-1.6667323822507871","5.136806679763836","-1.4907720828186344","4.500378244970497","-1.9137530655678032"
,"0.009660642781073042","-1.8173121174558244","0.16029344433979628","-1.7113987410351839","-0.006268482093158738","-1.8211163263035623","0.7246705321564776","-1.5345260693102458","0.06486136999429683","-1.9393406015908343","0.5764312826740392","-1.9982690418920395","0.4587819102786439","-1.9331900100402122","0.5557018411528667","-1.922212361795059","2.2902743683585753","-1.8505395804606963","1.3788285116138694","-2.1116461073604595","2.20370992513636","-2.0684485227880947","1.9981400845451236","-1.9598843993636124","2.828832394480099","-2.013410436862928","1.6037886013849774","-2.2217211241086963","2.8690595027323673","-1.755256322500924","2.3494670214889943","-2.3620403039321602","2.302949862277044","-1.8829625894698532","2.334644660436219","-1.8428955396763402","2.9678760551574643","-1.609969200462742","3.991063143436064","-1.9550308121314754","2.356859287951485","-2.09024260346358","3.937371234315371","-1.7785840996461655","1.7663231212186246","-1.7802488668800283","3.324061423692018","-2.211478667845493","3.1580316149766414","-1.9032313147036988","4.492801356868631","-1.1630575725860015","3.959143955492456","-1.8232047991750917","3.3557060413533955","-1.8772212259026786","4.741484719308854","-1.9052199702528239","3.6945215953998143","-1.7712196845342272","4.683557486047427","-1.5497559232148952","4.017837910088568","-2.4143791433876265","4.2615438138227955","-1.9462398133365686","4.752587388348596","-1.3704357508261638","4.590793513006818","-1.6383840111048746","4.860402570194183","-1.7662043643430079","6.0888321175591","-1.9038329951998125","4.464847529433887","-1.5818629156524107","4.894268546975833","-1.7040065714606214","4.622450973169651","-1.8112527896697996"
,"0.29081454199563483","-1.6533934154854804","0.19946122208866726","-2.01832141645255","0.3026363030753682","-1.9104943531143865","0.7486220730063567","-1.6588290594085822","0.25637198330807354","-1.8496631620098731","0.507919727810986","-1.7588691251334148","0.38965738748414824","-1.783437711145035","0.7560278691475077","-2.07129683743376","2.3379383951125017","-1.7644996062489247","1.2784826585168474","-2.063808359214536","2.386043937198508","-1.9977502986845692","2.5690068665881136","-1.9003911340252222","2.5209201815580378","-2.0871812818872386","1.4343493576949924","-2.169148659892534","2.5268985683265086","-1.7639841658073279","2.32340367606718","-1.6741709287354904","2.305040172781455","-2.1659917268703293","2.9368873268892957","-2.122158081420748","2.8567917129237506","-1.736546270527695","3.6139877227966535","-1.7470715048995273","2.3307820967620736","-2.1344006028226907","3.529297491506463","-1.8266036192791077","1.8153966735933027","-1.9660973622041118","3.031457375400021","-1.9064926399343924","2.8353852049136554","-1.9559450511664909","4.560321684779368","-2.0598549353039504","3.6627936230333393","-2.257621871660071","3.335269553998357","-1.9181237599763779","4.959381187364234","-1.8053859614005312","3.8818710309628206","-1.8461198301505837","4.709215754935623","-1.8909521054888498","4.1667392140668165","-2.31931002691545","4.283165147741323","-1.6977865283629188","5.226674644599514","-1.4449685430327954","4.505683691571429","-2.001654359544653","4.8315106780840225","-1.393688480470333","5.42876240390032","-1.7155402468365186","4.411366697459937","-1.6950910718393326","4.962351453253488","-1.8060385828039107","4.524494264146399","-1.9792713447772823"
,"0.05404474786633427","-1.6794938101269203","0.29450438630145853","-1.8771585040891303","0.357076720942502","-1.657558861201723","0.5896415479724394","-1.672461917925151","0.6147490090113903","-1.8348120580887044","0.5904907375286824","-1.9157545992877543","0.6943802107132555","-1.4666799993467017","0.6646676032910209","-1.7970126241657471","2.046251007903246","-1.6732289352190037","1.6735806851259967","-2.3233966172129397","2.4705414774847503","-2.07133174827075","2.1174728393553774","-2.071606021024788","2.6293089968506176","-2.1232474618131825","1.6319613334681025","-2.1819012285743926","2.71655621197092","-1.6342845732479585","2.690752947956898","-1.9064008862072301","2.4424596629988815","-1.9473461370256364","2.8270448879393677","-1.879484836798185","3.0168959144756196","-1.576339420365805","4.295828234636527","-1.8892793052124661","2.267570808327851","-1.848347259300208","3.1916428255942333","-1.8172385100000272","2.1903263761656313","-1.6585026132126959","3.075767170774392","-1.9822904341908936","3.1512220790117276","-2.2055080605471544","4.0782429422446365","-1.3640624274705502","3.4347826490348257","-2.2383383452447947","3.0509946679173012","-1.7072191899607194","5.110715823441089","-1.8546258071427446","3.9972435781682045","-1.9351084431847712","4.757040283596647","-1.93815867724648","4.101959339965213","-2.0307999724980954","4.531316990894884","-1.8030666239835467","4.8496762765715955","-2.067636299566191","4.725850035254943","-1.9605686984610862","5.185430423212832","-1.5438074542929856","5.890185197021197","-1.9768225974547842","4.46051841202924","-1.919402022146179","4.855498911623196","-1.9790001354688558","4.314533385797523","-1.9163133632136906"
,"0.26711317061103595","-1.997593768041003","0.4038909257355015","-1.947179205742012","0.250391155490499","-2.031799985300626","0.5706816130154139","-1.7729808739983022","0.23830189153941442","-2.103871577484739","0.6199091317944139","-1.8559175907911836","0.6989287496882365","-1.843412104868323","0.7075561484058184","-2.1891582463810044","2.2304871469681458","-1.88510807348531","1.5263792888097953","-2.0118052128012436","2.181689581870457","-2.001982570131936","2.322326600664147","-1.8265779072448864","2.202579261734079","-2.020980374539982","2.145482954987854","-1.9426898593788795","2.9694773013957483","-1.3816454700288403","2.0481209980296016","-1.7535751128939971","2.228357074430697","-2.2453187112687014","2.9038393701598166","-2.0440190167378742","3.116896002346596","-1.7660669940080145","3.8604844442406296","-1.4940827618206034","2.011929089994517","-1.9577781172944553","3.976552095831935","-1.33758634820757","2.125185129431752","-1.7055028753288415","3.514809362411103","-1.6791160033363268","2.839635571729957","-2.1695694371268517","4.723640766995181","-2.0094623549540858","3.640467646193001","-2.224576010500815","3.6011408783759977","-2.036421388454233","4.68705455005115","-2.0478017229403096","4.140940031819814","-1.619490644693358","4.482446984751268","-1.6537224181932457","3.6692436867781923","-1.9672437211141467","4.518013787617216","-1.6291216521870344","4.7528900376039065","-1.884948080827497","4.722202799946218","-1.9823649826554","5.007548841322504","-1.822095695301924","5.92132880965373","-1.8610770742872205","4.737238519634749","-1.6952817017850774","5.167925714360477","-1.65379883032885","4.597050274702569","-2.0681374574716074"
,"0.0688693707984709","-1.9677446529421632","0.6087259400271213","-1.9976921188611203","0.6559852239272835","-1.783136392906229","0.6518536477325836","-1.7891062489058311","0.39131680594857665","-1.9489577155136888","0.5366189212406891","-1.4643479454219142","0.5727314132462209","-2.0325179738597146","0.2003425754397165","-2.040582863964493","2.106975419933892","-1.8118392669946366","1.7975801057617875","-1.8420583738392207","2.5767426580027917","-1.9846454298388339","2.097779922569292","-2.139148808515142","2.8986250938404328","-1.6708144351032166","1.5845428839787847","-2.3135890444714726","2.6174550552667197","-1.5768658494044507","2.749534115307721","-2.108550444986295","2.659465934948943","-1.9338059058889179","2.6368104524067166","-1.670166564494362","2.7916146908514534","-1.7404949350147894","3.944216418132737","-1.802842357493818","2.5771937256781468","-2.381090274519414","3.589715078378255","-1.7011471682080364","2.13633370119281","-2.0510463321462593","3.20602846120806","-2.0573736744860374","3.1417277254504197","-2.0050171856733345","4.2378051215974155","-1.5188791473929875","3.6255609443225496","-1.9959350543924668","3.8137579984092396","-2.2332222447807886","4.833838794474136","-2.279569518324413","3.5767225247777645","-1.9684341932088514","4.7314000463519115","-1.815818710612438","4.067750963485973","-1.9127933943386588","4.610341017045556","-1.7972302090936005","5.099325294339671","-1.4901689675069836","4.6924230508014375","-1.965413947086395","4.754393237811298","-1.4695756103261586","5.6549367551927165","-1.6390871736230568","4.429551891697472","-1.6637590035934624","4.957230898520135","-1.7778300192602003","4.705601573542146","-1.7776003864522019"
,"-0.06470543795713618","-2.1056063823330597","0.6330217385123924","-1.9966453913128193","0.3257970922309036","-1.9486056258232076","0.5623206488304584","-2.032225465900409","0.3440669268574333","-1.8381950215288287","0.38558732098792975","-2.274658488247022","0.7370941418510991","-1.8965646246798558","0.7335865125027697","-1.8892413168136646","2.20609636535471","-1.874418253686606","1.637885492492959","-2.0603914562172156","1.4889698798473685","-1.9600023616192799","1.6933284924534242","-1.9552825173438284","2.8102164908011322","-1.7229516164166514","1.9107529602556448","-2.089665610431227","2.757259736272202","-1.697443224903577","2.310340148396644","-1.7725268314129243","2.696446369778449","-2.3450891329550876","2.630788613115665","-2.253243765258925","3.2597656016810252","-1.959337269121045","3.530218783603534","-1.567856830851959","2.3492976211312735","-1.8267190692660702","3.454587349580634","-1.2535380065536519","2.0103173986968037","-1.998031548883696","3.0666612920259166","-1.8942645686783603","2.747822254956061","-1.823244787089937","4.512287923593579","-1.8005997884918228","4.134393115628659","-2.0754249327230805","3.501556147018492","-1.9611498449249378","5.058470447645854","-1.7632388556059768","3.7916192730487364","-1.7969994194103354","4.743147396150764","-1.4127987316317137","3.8502051492007183","-2.0400930876289483","4.465807127532609","-2.056996547055352","4.741873261190266","-1.7386438941141467","4.8534270961727515","-1.9227992241983154","5.252941347519772","-1.6813045223586494","5.501549288688158","-1.4848177349349674","4.493461787352602","-1.7394543419982242","5.0143816820204234","-1.9908615807204197","4.296687866922374","-1.5879459007480738"
,"0.5683808877478661","-2.278749062726277","0.7160437891831237","-2.037904379424246","0.3059919889372608","-2.148749043512807","0.8164441727329051","-2.068512828372554","0.5920899952747433","-1.5987373959506552","0.4348158809499057","-1.8630981311606103","0.5815227763968241","-1.9126311602947876","0.39741820472573064","-1.9384316676511453","2.0619530872729506","-1.8812692023253406","1.630820004413031","-2.1715810104942515","2.1881017392547437","-1.9839091344646969","2.3454154460629626","-1.821130011493704","2.5151915469566615","-1.9331981983373243","1.1037126985914947","-2.109177546963051","2.6658442339615527","-1.5867875059254015","2.418799076364222","-1.9866944964183808","2.5448794625908717","-1.6808518366746386","2.302646629988594","-1.9270543002635796","2.8900081687654375","-1.571124594589056","4.095804223705727","-1.868316601827286","2.3144286647132586","-1.8375450294542375","3.4895366426073675","-1.9799005205910947","1.5957458661911699","-1.6805439671778197","3.1340515798556687","-2.0103092153820894","2.8691403128694772","-2.011345164137057","4.309443102004839","-1.9666764134325447","3.63850992363233","-2.107598529436051","3.5623340791501787","-2.2678993389485904","4.779060261185672","-2.0514357661741958","4.2200193295690775","-2.3235169357842445","4.4510700427246315","-1.5893525440752867","3.621297212911398","-1.886204829223953","4.438193570922082","-2.0136896761959577","4.827327379717704","-1.7688185037135196","4.7496903657895","-1.7741393972462773","4.940036458880933","-1.7566614983968607","5.7419823833015196","-1.8415708835397444","4.609443517731445","-1.4554497051316029","5.158673932733026","-1.9792847461989385","4.674277921526846","-1.9093899011933384"
,"0.19998628039905136","-1.9845920699030204","0.4556938805842009","-2.0179290868063653","0.3224221882757263","-1.8261172040485965","0.7610205582582525","-1.8875480930414803","0.04189445726128763","-1.9343558737588578","0.31766198668058526","-1.663627202628339","0.5508383494607166","-1.6749631459181462","0.8584491158188137","-2.0222079727181175","2.4363042782910798","-1.542589209021248","1.1909822565144794","-1.7587681606892545","2.720965192067353","-2.1310296559470285","2.170567287517825","-2.102016404552178","2.9671361190015615","-1.3904951103490835","2.0380387699221223","-1.9847965091382338","2.9032663324443946","-1.7467281703025206","2.5309884530085394","-1.6971634271668206","2.3116295858894143","-1.9303916375895669","2.6342095733660504","-1.7953158665511029","3.0313347021733206","-2.1552860386614885","3.619668122464804","-1.7935104009822982","2.4453567798722253","-1.8810172614960508","3.9713976606378765","-1.321026483216876","1.7637479600455872","-1.926532922952523","2.950144407545489","-2.137929314815259","2.971985273992959","-1.8505477767405227","4.949547873658139","-1.8008856911160067","3.4474180302460447","-1.8122201320337001","3.25275124681746","-1.9316376299528977","4.883674160759771","-1.8994964397196217","3.6175065749742785","-1.7171692601231712","4.954601812972116","-2.039508544168372","4.316703680225148","-2.048839559261965","4.642663087135471","-1.7226777187383469","4.920903685610373","-1.782506485059516","5.125318095258172","-1.7100882218327365","4.929691710464735","-1.6362502012644546","5.642704151099226","-1.7132788704067499","4.779960964303435","-1.3039405426972461","5.202963176749036","-1.9981782189557384","4.4156684212522554","-1.909061846523659"
,"0.4413653458127084","-2.304437640344436","0.3780166716913076","-2.1938130649612195","0.11161082314609236","-1.9121752137973311","0.6841105532949837","-1.7619808508175194","0.3028386763036724","-1.8306798012912624","0.7970505589232307","-1.7854815559042745","0.7087688978267346","-2.017469518525545","0.5718823416654104","-2.1302982159862798","2.336740885671123","-1.7982719615580598","1.8175305597745286","-1.9571901193471213","2.180329776027242","-1.8019252657141238","2.1702886603623743","-1.9561273065860558","2.674937704190011","-2.1433677548826773","1.7797780827308514","-2.093313115323073","2.3681007875320987","-2.1164974565105563","2.2221531111850736","-2.119247951226496","2.2811417131106944","-2.0691441844422345","2.688442960932554","-2.0955347445209713","3.0438529750413887","-2.0105609993357163","3.6895881773255375","-1.8403244483298589","2.231637181215162","-2.1804838031921294","3.10106552280541","-1.749683895598479","2.096045585967661","-2.233916404735701","3.059193200497311","-2.2120493921452127","2.8233030447269227","-1.9801286254976496","4.640684434439986","-1.5680339609526484","3.872143361022742","-2.5362864397512657","3.6231350832525333","-1.7720488583363443","4.7109015961453045","-1.7792938947919648","3.55968164589706","-1.7386476825593222","4.693928385056466","-2.2330996680958455","3.7041215654804476","-2.333153391019588","4.489479223393346","-1.9745575968666529","5.052166341861078","-1.6532992552649257","4.687881301908338","-1.78466577836882","5.413399890881704","-1.4878101753447883","6.1305090919337","-1.8336664198981194","4.889265453027587","-1.5206840041980845","5.094652206268191","-1.9902471049774733","4.2837748670157945","-2.0185197699423303"
