"BehaviorSpace results (NetLogo 3D 6.0.2)"
"Projet_3D.nlogo3d"
"experiment"
"11/28/2018 18:34:03:403 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
,"4.720181110640067","-1.4118389859725249","4.453665486385163","-1.078639310955421","4.115640884382721","-1.322097855145288","4.162855829528733","-1.4173745861743043","3.386022240924996","-1.3722127902428074","4.337224836092758","-1.446852890126855","4.637032796880027","-1.319453555785192","4.078406065672447","-1.5541031255171505","4.306268402941047","-1.3852579635781013","4.4182437768627","-1.5004295141227344","4.353487052680062","-1.3518313858246025","4.020250550247667","-1.4865512418680842","4.0524512837597735","-1.4526487669635388","3.9277172269500014","-1.724297050415154","4.770380604895823","-1.593088838387715","3.9944240590858753","-1.635119285517479","4.271691760586839","-1.5668659508500984","3.6816588628874927","-1.379913810546703","4.139436270655704","-1.238552043036431","4.07866328021796","-1.188129598721464","4.123432883071193","-1.5232969153440152","4.391438725297214","-1.3096290624977385","4.462955499039363","-1.4753030913381535","3.8815558049669248","-1.9623249953412598","4.1289805669142","-1.287936444849736","4.07272230651459","-1.483973912061392","3.55843418237202","-1.3673730434221203","3.871097906476558","-1.5539561669246205","4.549004293212152","-1.052840882522119","4.16248589707745","-1.2749637998111083"
,"4.396436172041602","-1.3615969123103502","4.403646941125918","-1.5547324326683285","4.39234698485717","-1.5045326219866317","3.8808016579315203","-1.1259538330999674","3.4652482566045952","-1.5256028550965277","3.832070024134513","-1.111586645754038","4.5974671973852415","-1.2416471545105812","3.863250160755051","-1.5490942793651534","4.298827097138287","-1.5176949796996817","4.340732852096271","-1.5642101908380521","3.8569860398422353","-1.3590477967106203","3.898923042898288","-1.7346342956375853","4.012920442148972","-1.4658969980397316","3.90307745064864","-1.3431061643511522","4.735430508474327","-1.3589631567746348","3.8598231949469994","-1.3549817542690814","4.037635162229712","-1.5176163087495071","4.0199697848031395","-1.6745696913409542","4.039651841051283","-1.3436893653310964","3.971816237987917","-1.6676831631943352","4.4199196667507055","-1.5344788874367703","4.183791282252537","-1.480685251863947","4.73429639997535","-1.2364585796361498","4.268526564611784","-1.4619239228799825","4.538526771366897","-1.1940326694587542","4.430864481262904","-1.3804035138018522","3.7350998749934647","-1.392720087971863","4.256871544158035","-1.488926578552629","4.289436012790405","-0.8929624105373156","4.3638042314400405","-1.5310221365848249"
,"4.348366164231279","-1.6819899170263288","4.646681738783153","-1.2522653791701304","4.414400013570757","-0.9240160517036599","4.400172966929494","-1.283438347232159","3.2430956480139117","-1.897149352078181","4.003892510473383","-1.4417757995566085","4.528137890312186","-1.1887873225639365","4.010281521008226","-1.616213363239278","4.2761557909680095","-1.7102684830554065","4.559944534557373","-1.1604813028176582","4.5575497253247095","-1.0611159154952239","3.992949892161916","-1.6330372589684532","3.850204777988592","-0.9751365101397318","4.253370001012979","-1.693388655960433","4.568989045161243","-1.3117497685072856","3.950416668083646","-1.2390339944440747","4.08991890598514","-1.523802471936231","3.90423835604457","-1.1831912675266072","4.001767627926283","-0.9831402018245068","4.4502852097518835","-1.2191671354169942","4.150333089398222","-1.6517843788653959","4.438803722008111","-1.3633953460326456","4.913828974801791","-1.1689738580238147","4.057992774475252","-1.4873964756468312","4.292686381810206","-1.2103924638138284","4.267776474820214","-1.370141736094678","3.8498169516026484","-1.0841724474362737","3.854862333898712","-1.271850153096176","4.403529614444611","-1.0985646746194515","4.167490038364972","-2.1030745497929164"
,"4.73616455698364","-1.7770297828047283","4.413648631312639","-1.27197014769108","4.3074521863895905","-1.480670281886731","4.455538790874066","-1.7527630789507171","3.5257532989682048","-1.8861578624588855","4.058985565592585","-1.5645593184856175","4.777563271800272","-1.7130197821497228","4.201033657492422","-1.6774689628346404","4.296696185783962","-1.7440556432290715","4.5325631737754435","-1.4443055598653318","4.130737744439481","-1.2980468352126342","4.030919893520503","-1.8864017905837103","3.874328912166313","-1.542003592670538","4.300290686686902","-1.6229403377795788","4.566845720248967","-1.6467314246025033","4.23480602649329","-1.1673847578623249","4.3729532451650615","-1.6041774105615338","3.820243160663259","-1.2796318460720815","3.861744520621234","-1.2613725177745738","4.510749915239727","-1.8568449849060353","4.277136692614837","-1.282664637108316","4.498569239121393","-0.8795602466610429","4.4991293921696895","-0.7383139749619638","3.830309553670584","-1.8050485106351166","4.30601644289207","-1.6277488191299356","4.287013191384698","-1.669599476980329","3.7957295217446165","-1.3718045088861992","3.8569765261545563","-2.0781984393184585","4.606582564183334","-0.7989545153003925","4.3685634971838265","-1.2496484820068192"
,"4.5703209666165385","-1.8142857337414984","4.377906300787104","-1.6479281076297596","4.45129996522053","-1.3610951991299374","4.2017357575130765","-1.2315766493912046","3.499327349287883","-1.5609636100338582","3.8555974952237464","-1.5404759905587704","4.66547854442166","-1.7889636104908426","4.098455184500402","-1.55643357690574","4.378164072975922","-1.6848709507036979","4.367801760047998","-1.1275794166359046","4.233278370695191","-1.4704025356789154","4.210790196060291","-2.2481833445480284","4.113982923491458","-1.1554862748886676","4.090814851937363","-1.6315461153022637","4.599518124522293","-1.3455684234367213","4.146824593983867","-1.6427521386307318","4.206659953096983","-1.4717931978817052","3.9732864475449152","-1.669566435899406","4.109522326760868","-1.304059073012346","4.157260333271838","-1.6220474513790557","4.142617572563191","-1.354692390113506","4.240210882780303","-1.783223850621123","4.682955807907268","-1.4612117605503487","4.046115592744242","-1.332410797936297","4.254288221401999","-1.7766629988242346","4.283004547901602","-1.5200815644719272","3.631518340491365","-1.3650913187735192","3.737474068534411","-1.3067739297456968","4.61379426759909","-1.1484544244296333","4.426906487873186","-1.2095756053410973"
,"4.411089162394999","-1.6520796801640587","4.741755399758337","-1.8425134761378539","4.250624259847595","-1.2797443305953387","4.252250664842274","-1.3519153050769162","3.2833287845770034","-1.6193551914368076","3.8062617088099673","-1.306153507264595","4.638619970837625","-1.4871750515428495","4.3966016828166765","-1.710671886763236","4.281518172465984","-1.4808719681759224","4.507947746520141","-0.9009041131518113","4.246414593881621","-1.2483036786958785","3.9924555981063365","-1.812348542225607","3.9370049782830474","-0.9836732425120389","4.220790107535625","-1.6171151883120418","4.539430398471989","-1.1833029298080167","4.012267926188891","-0.9647655178827549","4.194005559294766","-1.3446559723645868","3.7187110644164085","-1.3015877186214604","4.045218031928563","-1.0066195082489438","4.104392050580383","-1.828299541518395","4.04654935390898","-1.5443298250060458","4.350845211690797","-1.2194962081557277","4.629439276958309","-1.3999035921262402","4.04217560557844","-1.7757993456801946","4.158298126480366","-1.5945594844293742","4.076420679870663","-0.9628838437143564","3.800772267531956","-1.3960290076138564","3.9084569620851974","-1.5558869859112774","4.528902643020858","-1.32453545724398","4.532902115388176","-1.2994592597150676"
,"4.440982782708831","-1.9312566944841945","4.463382287470615","-1.4435562181752772","4.521341087958831","-1.25613252723865","4.162716093862878","-1.637871524892167","3.543564697783186","-1.80321207704314","4.065086076012136","-1.6395509755304178","4.522877265340213","-1.4188091975450698","4.141670161607255","-1.9800137146714527","4.076365411960296","-1.6298014813787522","4.490679674843962","-1.1608196749278776","4.096517336221126","-1.5170862102642255","4.206468251226072","-1.6832268785027729","3.816689460144689","-1.2332383777604832","4.142829447487164","-1.3711183197158618","4.397918021099182","-1.5922839952038608","3.870216164355739","-1.8534134313745532","4.411926352344995","-1.562850926705781","3.975760462459757","-1.4015255109245048","4.077811966445028","-1.2874023844710003","4.331590355297487","-1.6736421737086198","4.258490574895747","-1.6677203644619332","4.404666262088991","-1.161712676039039","4.624845384950642","-1.4447850163421743","3.916685673160365","-1.5541430277639954","4.471884864625737","-1.3051303727474453","4.213348871963317","-1.4606265091792197","3.9053495072919375","-1.4560200736425073","3.914693272573786","-1.3743645072925683","4.2362445104240845","-1.1410901847851052","4.422487890034884","-1.5059530331293605"
,"4.427467665009815","-1.7088505280598487","4.636769113207406","-1.4662314606843705","4.3623859100609135","-0.711745480060132","4.335700726739273","-1.493885774551251","3.3303397570050643","-1.7016001249422756","3.8578365991714407","-1.444540075346733","4.337784208758868","-1.6286640740278233","3.9534314699071014","-2.0674573541184462","4.320771174490652","-1.4686457815094396","4.286425153603377","-1.5022928698031042","4.110476162054155","-1.2807708171670076","4.078548426465366","-1.4986822008255716","3.96347028663908","-1.3524859381175975","4.252884572634438","-1.4599996292613295","4.565504076756422","-1.4116282165681269","3.9906793519172847","-1.2305362048408655","4.3971258242443625","-1.7043684594907864","3.6221061891559634","-1.5333147533595561","4.091049906063875","-1.6294620263089452","4.403930902303196","-1.4690135556788881","4.321694086757534","-1.801369599886988","4.724926123428264","-1.6541312829636017","4.479183591053514","-1.4060491608191277","4.095683939764039","-1.848210358933535","4.240966163899527","-1.579545753497943","4.100785432947938","-1.337578021486136","4.090838635684617","-1.279315736310521","3.5496784733175777","-1.3147642431128415","4.644880024069617","-1.0325565568718162","4.257479805154832","-1.509464303277736"
,"4.69378736983762","-1.1689139372982407","4.42952759814351","-1.6286332609527878","4.513486950541493","-1.0416739867520364","4.15302760743076","-1.3178637780001419","3.274096524780977","-1.9874379628057768","4.021440444958964","-1.3833998910563852","4.28836852995545","-1.2107354065468225","4.006488167361116","-1.7694747118140328","4.356178209482808","-1.606144184951538","4.379704621957183","-1.5054660889275093","4.07041999563247","-1.274539553459983","3.802470524229731","-1.8256343728468938","4.054312887601591","-1.2051036732938414","4.348482171206157","-1.2789702163638856","4.839878491264169","-1.163066381895988","4.213011102155064","-1.371736454179049","4.206044939451889","-1.4684898830508764","3.706317263576399","-1.2793134010926053","4.287758265666864","-1.5370195428708755","3.9963111541326173","-1.688220849149217","4.0278203608827114","-1.4741202272217377","4.748742567709562","-1.3508916677091583","4.717153126605856","-1.064258093620888","3.8067240608812827","-1.643897599663107","4.275095181146358","-1.0534687291128797","4.2682789133091505","-1.1020922644511855","4.096327257835894","-1.5723292443630397","4.012210460689949","-1.3644098753473373","4.451974663685607","-1.1045695715790143","4.501163889867685","-1.4802435699262997"
,"4.673544436177433","-1.9222541832351376","4.690452153426505","-1.4224064508606633","4.3906687943719485","-1.1625648584832375","4.612372216997954","-1.4980019741760524","3.320333117340024","-1.8864150710724843","4.00741040382917","-1.5797623452238716","4.348225968770684","-1.4588353139345984","3.920718017941384","-1.8079357870367612","4.376100728098331","-1.7656571332508886","4.539320396066755","-1.2639989023356388","4.118281793728789","-1.1777802017892531","3.9026263534019687","-1.5951937363673938","3.89968118924319","-1.4845953325188916","4.355747682418946","-1.848468431697528","4.413562690764004","-1.3487834890888764","4.018884237698209","-1.4245735196303626","4.539886323983307","-1.5976261911910996","3.9561213318818647","-1.0789699492776004","3.8787402839382668","-1.193993598138979","4.1744684924174145","-1.5434543672333887","4.300294505979276","-1.5731687844480011","4.456419091779643","-1.1616428385487994","4.608744345421899","-1.2668694372625307","4.18214469676079","-1.9222825599023456","4.394656080795576","-1.9192132739268553","4.4297388190885565","-1.4908978051270185","3.8064154346227532","-1.3259259246370059","3.957876368676415","-1.4075314916895618","4.295121379704067","-1.2589242128270002","4.434102557215026","-1.6196491453870363"
,"4.388258430650042","-1.5422059715238396","4.649987342595953","-1.5030716239022641","4.390731681955607","-1.0727472750308948","4.572882616297133","-1.5079621814011832","3.402181477999193","-1.7496289431287178","3.8645695840550323","-1.4130005228116576","4.451024727555323","-1.3978419958110169","4.139936051472309","-1.7935237646823499","4.264501301420989","-1.8067567286606925","4.340274317862598","-1.139824384208721","3.9657339193245638","-1.667730201708633","3.8826744200743577","-1.7768261270351329","3.81400967545494","-1.2818114605916346","4.306827086853564","-1.4370935301383103","4.3266123496991655","-1.3094076766644063","4.292200755420087","-1.3214545332155148","4.511990306543541","-1.7666043666415938","3.98935726898994","-1.4051120571955737","4.291379122884275","-1.1660133252793505","4.5322537292792","-1.6454505613771804","4.142769206339588","-1.6932950630920922","4.826167709772206","-1.4406682189353868","4.723503255110185","-1.49533602460429","3.9584512628906388","-1.5094884342995782","4.165107728386734","-1.4791119748071946","4.022615930036485","-1.294209870094251","4.015268178158498","-1.1982555927082799","3.70700551945218","-1.458979122181387","4.586077646177547","-0.9337968431656096","4.223754638115673","-1.4461831521766169"
,"4.6107806082705025","-1.3310330528836205","4.317737201072946","-1.4977626516230893","4.356022566285086","-1.4763377946732472","4.529569902392945","-1.384567912563817","3.1849259281613786","-1.6209106407610272","3.754593772205709","-1.490654548828269","4.3656671091754715","-1.029550298535854","3.9432524340662902","-1.7038733792990888","4.3566721390357195","-1.4883512577610583","4.357353808898936","-0.7567368019177281","3.93643215386691","-1.2747549400862035","3.482756219294705","-1.7263180893495784","4.127394430605763","-1.2921119001532007","4.403466688606439","-1.3429932514539384","4.581366868250535","-1.1295714778992814","3.9812383476460624","-1.1648719242077974","4.275969564845055","-1.375911446163013","3.782358907248169","-1.1262514943053301","4.214393189520084","-1.4915770867335723","4.425619761846626","-1.469139680216269","4.277871736366952","-1.7650172586787043","4.441207598531829","-1.3633829932337087","4.622769133747512","-1.2739557281425382","3.6975453705616554","-1.2920926963413464","4.395149210213223","-1.430548723445308","4.109378385025526","-1.8865414170864476","3.9544199981055654","-1.3457909294360424","3.913164882408134","-1.3525158214355721","4.322964973019333","-0.7567248896425502","4.348145983228277","-1.3860700484225463"
,"4.781364894065691","-1.4169429473809456","4.494527518153223","-0.9686189069369013","4.42601481977739","-1.2500067148879235","4.281802756365975","-1.515753745896977","3.3590286999758048","-1.7976124201141654","3.9873646239223133","-1.3311479779301594","4.3260896688373816","-1.2572817263600904","3.935252712488833","-1.8606523795334908","4.0889010763054765","-1.5690704268641023","4.277269752032788","-1.1829271058826658","4.327376862655785","-1.6842971957393011","4.045938654119398","-1.5520379685682353","3.9228388542687913","-1.2305803130523765","3.909769005314576","-1.8203636592948051","4.809833289509992","-1.5248764878006815","4.268089358654871","-1.3985922359570448","4.2065877972423005","-1.6776638023081247","4.19975596888919","-1.4678968134073507","4.229934466107962","-1.2737317249725766","4.417741694492122","-1.6186685094911026","3.958238860167192","-1.5411291112029968","4.349010040345485","-1.0947356875520209","4.739090474067812","-1.1251322656696627","3.814230225745285","-2.1478653343528182","4.372425111084052","-1.5705292286010561","4.421194863704071","-1.567538551678768","4.124746047448062","-1.1387829320580094","4.313487265430023","-1.2381682988636842","4.400357325068833","-1.2435144673281382","4.3374411594212","-1.4367005193674909"
,"4.572499331893745","-1.3062342457584823","4.588311836652743","-1.2710471574979605","4.132066888557493","-1.2189538731673","4.072804084817225","-1.5872914442175654","3.162351674381201","-1.7288171050854788","3.758786077381189","-1.2674176110960602","4.419559655524475","-1.307266498162527","3.855953281298013","-1.9252724207429757","4.09601230421151","-1.4244893446799651","4.193656158179014","-1.3313919068223397","4.116321939074428","-2.0592715873050658","3.54959327471002","-1.5032928103150969","4.10700605534729","-1.3365586175487123","4.050157434054473","-1.1500216351300494","4.588563187913071","-1.0010886452115035","4.2550008668435","-1.0789873697501078","4.330414908803952","-1.4070912840771985","3.9175692081067854","-1.525030316152685","4.125070984302674","-1.0330435734796353","4.197421179092163","-1.2654961882328188","4.325999114881808","-1.6383199245184383","4.580590707118585","-1.5326138436317867","4.611895473904098","-1.5337645682662904","4.1452807428804235","-1.69260209236061","4.272380478018734","-1.2717525425128204","4.2191985542765895","-1.3095563100969898","4.121822551241376","-1.58156302291283","3.629487544989467","-1.6060673458146246","4.226916657100543","-0.8527536282069187","4.375125037495439","-1.607945327457314"
,"4.436136476552034","-1.6502549546225371","4.611165361140226","-1.2134263146716335","4.18679462475941","-1.351642045900824","4.319408125683661","-1.5632245785436316","3.3521618090272267","-1.6995610691014764","4.1552771616645785","-1.1617171337021908","4.355802056406959","-1.269211083570869","4.010612012711037","-1.5207568161967475","4.195525698633219","-1.6011758118301818","4.151275468396019","-1.5682873735396352","4.028442602600951","-1.3180658686621218","3.7987556609574202","-1.888809393826134","3.9811180705460933","-1.3005226544433723","4.072124271484468","-1.329967295449163","4.714064958131239","-1.0699326146879695","3.9172220863724996","-0.8209348051407972","4.67635969412667","-1.7379195894530644","3.910470569157483","-1.1953937093583837","4.215182560168091","-1.5210470276092924","4.353654900352764","-1.8328343164015313","4.446371254511555","-1.64250501559747","4.684798602840621","-1.2220021014130373","4.847317943880485","-0.8827852399759748","4.007982485617733","-1.8057037774679576","4.219534524457766","-1.4369606258719272","4.314184884882042","-1.6289959713475786","3.841977211471021","-1.194817560840309","3.883816213274841","-1.5136781432158466","4.589257094537965","-1.1152504194531423","4.524254893368496","-1.502527717316334"
,"4.565095112124945","-1.5812247991006656","4.419992551138383","-1.58022110513886","4.379559064601459","-1.3786854504976267","4.236021576018757","-1.6039566438414943","3.3847967242422166","-1.9940471282587358","3.994335733601899","-1.5425872278265484","4.4753765321403725","-1.3089564064204198","4.073633911553874","-1.4128446557108723","4.140892898899369","-1.5675562235346003","4.015901665575951","-1.0424225978686477","4.103744894362351","-1.274742491154454","3.7813716323895012","-1.6769554528337438","3.8262376252078507","-1.2518902233124753","4.267691313872176","-1.2401357805239088","4.626962095807814","-1.128263394591781","3.9108800380220137","-1.3277191842023504","4.434640757275772","-1.0920888304776235","4.095144119810242","-1.2551573198781427","4.405429090618583","-1.5200103877326927","4.348992883718757","-1.397855724870372","4.239949713556394","-1.1254315856831671","4.427687241051762","-1.2150863567138128","4.670619688265717","-1.3877072946478943","3.8555159983928684","-1.8895623063758358","4.265177808931234","-1.4681094592494046","4.2938800082687845","-1.042183242670178","3.919349849110545","-1.4693633944209594","4.011105782731448","-1.4656663815886029","4.469223059426901","-1.242292800939274","4.539284107069908","-1.5291748604247164"
,"4.498105111954371","-1.6118190643591335","4.4245567482049095","-1.3516017906273392","4.35118714529336","-1.2890435323823395","4.260599978689703","-1.21423411223538","3.389220246596693","-1.9343668113674715","3.8273143720262603","-1.3769868481984577","4.483050931651652","-1.2660641962431811","4.166286261431831","-1.763766859191906","4.341272369627595","-1.2150758116054494","4.301743230932902","-1.1131099989796205","4.3207166189919795","-1.5297073905871952","4.184406191932652","-1.7097607318994799","4.0085938669046035","-1.4317402611662604","4.431546911470776","-1.4551049675435503","4.483793362531358","-1.2551995654686747","4.177122154759395","-1.4167812154428758","4.621660271395695","-1.158071613033756","3.7488455318489504","-1.6118575115232057","4.340728537181557","-1.4701613236548363","4.449472287777998","-1.8469853684961697","4.231339576126827","-1.7736612154596954","4.716700586073866","-1.5591855041822367","4.731633969879243","-1.3904313790286629","4.065544752466901","-1.9001766496329533","4.290873746300214","-1.4469918868391514","4.381891028934918","-1.3596533960308488","3.7967822677863374","-1.0124775673495199","3.6541267789771616","-1.1450692542431","4.577607150504683","-1.1436779987078867","4.409205695865394","-1.4948619078923076"
,"4.762799807429637","-1.473702658428496","4.676066384219155","-1.4806137521350229","4.32838969689941","-1.013993206503102","4.1696620085152345","-1.6498245483982399","3.3303221196173407","-1.7358105451095398","3.8012847069204967","-0.9658472305109654","4.38027631713233","-1.4605424181744784","4.3583196363387495","-1.8693112736649065","4.486219640643476","-1.4865713058923067","4.258315936909988","-1.1696019324124862","4.174588977041446","-1.1606354790712166","3.6890676095390775","-1.6863867856165013","4.036157927585344","-1.2498573158429584","4.307471084673985","-1.2715136929387914","4.7395659437063955","-1.1786899271921052","4.106226209273606","-1.649292994117854","4.445171596519303","-1.6968954370717617","3.8348493114202564","-1.0023198349295994","4.224501692833816","-1.419722030551855","4.22184013402436","-1.769380432871951","4.2828245964635","-1.592736594158059","4.728332775120845","-1.332892161935465","4.8101524953073485","-1.6608039993028458","4.036347015241915","-1.8431769223988554","4.205712119260438","-1.3173307005922865","4.283038712914254","-1.3956657321117971","3.89555336831558","-1.6270594501451567","3.8570902361536334","-1.1589927626756518","4.3591407869678935","-1.1933650885416378","4.27840504642891","-1.6924656284566513"
,"5.001048684726364","-1.163141061442486","4.36307514328908","-1.3227043264979896","4.411512888937756","-1.521094033064532","4.1282901616303205","-1.5218331805320835","3.166468247983978","-1.810332941492616","3.9815155028629423","-1.2896166820631083","4.572904793157913","-1.4055950493884715","4.14025211298131","-1.3016196312475998","4.191769440435061","-1.1758524712682605","4.23915366323071","-1.3234405330277235","4.2757891594228825","-1.449302908684577","3.794112692951168","-1.791758698857812","3.671690977973568","-1.1955632631193092","4.252344065551192","-1.6746782021686943","4.737535826276289","-1.2747016305851735","4.005157812692323","-1.457909584841915","4.45585396248444","-1.6656861028125012","3.891355220098765","-1.4152443807200934","4.344596324467307","-1.3334574277380136","4.5733715527952015","-1.075595742782025","4.220282978648889","-1.5268852587766566","4.610344572728455","-1.2956712719677632","4.735648379604054","-0.956933318221474","3.947716438474097","-1.249396709300475","4.302644919395234","-1.550735475101024","4.410758295851428","-1.5117169889871136","3.804363821723583","-1.429812062749903","3.996783778543633","-1.7067903431522196","4.419232883928813","-1.0235967942518607","4.482129495789269","-1.2631598056355258"
,"4.4112336359747335","-1.447272597736433","4.458024831438189","-1.8191466048036522","4.415682106505736","-1.3325228482761293","4.203815319644113","-1.4807167074706675","3.106686822420638","-1.8281027571432955","3.9619880495198956","-1.2609761010921219","4.967209651191814","-1.2287393857337308","4.254341307412806","-1.502006980048704","4.351283471317264","-1.7308535254909123","4.399551995530507","-1.1881581064255056","4.240271604844469","-1.1288439739111666","3.600727901980579","-2.0746916389460073","3.866504257186725","-0.9733337639040477","4.195030558364529","-1.583797854831975","4.753245611164217","-1.7147375455792664","3.9585388986310606","-1.3741138513407982","4.240746894013649","-1.5930735995978331","3.7690837110356727","-1.4421010406113879","4.217800181274695","-1.5539171847953537","4.422725024348889","-1.2877643474506009","3.993558140550659","-1.603396604342523","4.431489913930434","-1.203907562949015","4.686182862022125","-1.2586885438906061","4.210786511122702","-1.4088925428138703","4.352174785481381","-1.342067115054693","4.083732993384921","-1.7804342114241856","3.967015222450441","-1.0169787932667587","3.9408146893134637","-1.3669050500873028","4.586864102488023","-1.0263233589630423","4.432783057113222","-1.8012055114230772"
,"4.625813604433173","-1.4907439210239668","4.112029642206877","-1.1096442043360009","4.2986837675715845","-0.8528321551026598","4.3421043704904","-1.8358958531125285","3.5422970552997834","-1.9649121353189503","3.999140145553755","-1.229110319432511","4.540720183947663","-1.666271596876873","4.282719762770911","-1.658952089754552","4.3026169633795694","-1.4551484325526252","4.546183517017613","-1.5036667447550374","4.246227085874032","-1.4872892748802995","3.9793694691236436","-1.749244499400032","3.9104257936715463","-1.3723637620952387","4.367776936039784","-1.6386921129797405","4.649679967777498","-1.326581452195687","4.121308185487038","-1.591415283112171","4.3075898494576474","-1.1550451093455631","3.966360464598446","-1.3512364524587426","4.3024949720164605","-1.5121103084864056","4.262585070170677","-1.4727085728457152","4.031451122813295","-1.687183002692895","4.671002107540675","-1.3715849395058972","4.808991132847372","-1.2213661416335087","4.299215230752777","-1.6180988834869006","4.345428518397884","-1.4764502948421026","4.209310882851322","-1.5774224352244892","4.128167679126393","-1.2810831500073585","4.159779289506208","-1.377749294957666","4.6695104284097795","-1.2076992251598435","4.384031573258267","-1.249716242445434"
,"4.497398444674259","-1.3240037597683363","4.621694055916176","-1.3719184526145178","4.455223246001957","-1.1474940035981582","4.4520868885176","-1.6570134365725981","3.2946289296351416","-1.747104664091019","3.9046339617657373","-1.1139355636565575","4.454514234374318","-1.3003797804173236","4.471786416481893","-1.7542531227119327","4.215355831863311","-1.7241499488880152","4.335949818768173","-1.3967562894116827","4.242694615389072","-1.3189214260535662","4.121910450433019","-1.5880167188794165","4.039704689515506","-1.432440707799663","4.336003155626347","-1.5566664275412698","4.550948695027961","-0.9877660853281617","3.9652576216255424","-1.569673962567709","4.417840023875853","-1.43899385442703","3.8289467122994654","-1.2482051675275694","4.081940939464425","-1.1543185687156994","4.387594827055124","-1.3777332862882525","4.2725401731695","-1.5145975477083062","4.563227020532817","-1.4153251578385508","4.8604275006546285","-1.41783115035857","4.252497880889535","-1.5103206960623525","4.214857398563687","-1.4363467452404501","4.294300594418819","-0.9173937703170412","4.002865248375462","-1.5341376440074435","3.940793933055145","-1.459493591173357","4.570238693429681","-1.0881345957097592","4.410193000497047","-1.5070583030273197"
,"4.132807125564828","-1.9550807059322841","4.535915401873709","-1.0355936566547883","4.5146026580921745","-0.6386087910770034","4.21389866135944","-1.5404080796277135","3.5479860512814225","-1.6969295116533352","4.035365016987045","-1.4317096172773631","4.30298345377454","-1.719818331264658","4.013317474576062","-1.9209182676788916","4.402728886582042","-1.5791254160702997","4.538413023419294","-1.3992478191340834","4.4349634986575595","-1.658046608760209","3.816862974835163","-1.8169110553055885","4.102907200054743","-1.2757280852990653","4.309700325528498","-1.4741701426402156","4.264583732881688","-1.3130192162625518","4.13376851765562","-1.5862333592253628","4.263374463968673","-1.4565519110164433","3.815054191538296","-1.238300179286765","3.9774760377296787","-1.5050290687527073","4.274970087519885","-1.4765469494344354","3.9185456813593667","-1.3990252936042373","4.84284325704417","-0.95239645799936","4.268146782302489","-1.2508512572118806","4.0494638683432695","-1.5218410151011772","4.279903794343774","-1.4618410239659376","4.227049777275359","-1.3041776228648885","3.786808831842501","-1.1010331547824694","3.9147109306509202","-0.9761804611952611","4.6931326355008185","-1.1888185413628647","4.515714443289983","-1.649549231150705"
,"4.059007733787325","-1.6794779461876663","4.244209205738222","-1.2699404782896828","4.569405034062549","-1.3775672262334937","4.319853057273679","-1.509630393436796","3.2229046909007733","-1.7717458977396732","3.8869255985189795","-1.258494505095604","4.504391245650996","-1.1400975867962737","4.326441715805425","-1.5978880713289505","4.318022873202746","-1.5282557558834706","4.24494930575704","-1.332044986993367","4.246033724234526","-1.7147395505043852","3.606839196899787","-1.841219325901743","3.858207804369005","-0.954936788300339","4.439528118533295","-1.6695737783603724","4.706540064255086","-1.4813527739014218","4.095562150316521","-1.6455505964483848","4.384872870521271","-1.6080662883612356","4.028273276937758","-1.5181756836433562","3.991845894274584","-1.2446770156279265","4.09028944319928","-1.4127095728884151","4.150860664698486","-1.3289301836171072","4.594897929544857","-0.8893456601934734","4.862469018048516","-1.4459433672023194","4.273478044657497","-1.704330787655738","4.2624022979011915","-1.7477944114950505","4.3035683354582535","-1.5625835152864684","3.998346659206758","-1.5003190548688456","3.977467761155266","-1.334559743392852","4.4958854774269845","-1.373315148224232","4.460216790579144","-1.5577753421742309"
,"4.481648880364344","-1.460798550587627","4.346363196962346","-1.5324545996641783","4.377951627714695","-0.9667773570281771","4.164989003475898","-1.5122799658426525","3.112514836610263","-1.7369910977128193","3.9251016963500387","-1.2445789453417455","4.469078298380786","-0.9933399873406229","4.088492299114864","-1.7412666769428538","4.3365799073755875","-1.3653736259247757","4.332156194673061","-1.7538235612713837","4.272976816279829","-1.313063577658576","3.962960195444514","-1.6237907291427525","3.676708170747698","-1.3689589645128413","4.139824579983265","-1.579829578982793","4.5192469759969836","-1.2144414894690396","4.082325992376648","-1.545056560881383","4.02425342491647","-1.3142175333434873","3.964914374914592","-1.3123345069480488","4.020894131340523","-1.650068810153948","4.352775882146416","-1.5737902417811027","4.042699065436929","-1.923486957502934","4.668047222734844","-0.816863292339116","4.440773314924856","-1.3041559729376244","4.200971181863455","-1.5617582358909612","4.363484150250189","-1.6680802102801766","4.321610230948355","-1.3250093325250283","4.12433177491163","-1.4643082493824058","4.188022285165651","-0.9756194003773809","4.384400771366967","-1.0081240880779108","4.369153737943903","-1.2724169816745479"
