,"4.0974111132662285","-2.1097809690750675","3.892367801997985","-1.9899483287159234","4.3613262563019495","-1.843334814913048","3.6735796317449854","-1.825694783100151","4.2427415932691614","-2.2784354294957097","2.9683894715665176","-2.2370765679990194","4.386247847794296","-1.7088010458850704","3.275337943257444","-2.1015499118208316","3.1288497550562613","-1.8470168037022383","3.9226305801114965","-2.191327242709751","3.5791969777080377","-1.882118417895612","3.6105321393962657","-1.8063467377082392","3.1465963972489353","-1.557923996986648","3.0503249052814096","-1.605165000846367","2.215303325207802","-1.8034452102615968","3.592079508882637","-1.804659273865841","3.741294457412738","-1.6144691226997556","2.9720731199968515","-2.316059212927092","4.787536865135433","-1.5577309139343145","3.196384457835538","-1.8019386371908352"
,"3.7137798762576533","-1.9449614516457783","3.887381498550498","-1.8595424502514017","3.7080766617261816","-1.6919771048967045","3.109699898557937","-1.8179478507172122","4.315186241323445","-2.3232073840004386","3.1076212317238734","-2.0023297185009103","4.316372479949071","-2.1100109184967573","2.8856348941823553","-2.032135970613604","3.755989091919866","-2.1165308490496906","4.167935878762658","-2.1018278883442085","3.3366027703299226","-2.342731530602343","3.99849259113","-2.2134523766881657","3.814813210060881","-2.121374694299501","3.044293958601799","-1.7162772894203637","2.679207101126848","-1.5248157072605413","4.067936183088553","-1.8984152370512828","4.123621075602803","-1.4898896472325103","2.7831042487528728","-1.6423163432767973","4.528553237330115","-1.4987612908589294","3.896676814324699","-2.1008879148237773"
,"4.1915237697337355","-1.5849285446602712","4.044871613962925","-1.9793695203596229","3.9745259122636813","-2.3147833240397593","3.591627593648109","-2.0169049785444626","3.627665161015383","-1.8583922136408264","3.2076023455734766","-1.9943443015559126","4.4637911446531495","-1.987394770301373","2.773445421572219","-2.042930426108456","3.6869242270572222","-1.8859828480225236","4.159833001388932","-2.194297990596724","3.662104539068077","-2.4828709809716223","3.6545403048700758","-1.8164443927505918","3.5046215333146375","-1.645239787895274","3.3623485583712336","-1.7877856165277208","2.6477905406178546","-1.7828930925628435","4.190876637772808","-1.626582436659018","4.0412282233814","-1.9004429627726946","2.5623202642799954","-2.170978562264744","4.541193031433832","-1.8243798470136092","3.6991131815852185","-1.7516868495528137"
,"4.080788583464382","-1.794615038579978","3.8870317118972184","-1.7499485016772633","4.018356179410925","-1.8320519197092873","3.3117435791248315","-1.4917203287754535","3.7392837228205242","-2.0799933579288936","3.521047066384445","-2.293380429468594","4.117392820217374","-2.058659500635647","3.1648054073931258","-2.1275002839377484","3.2548130774734956","-1.7705588433658606","3.5748224436035234","-2.185752529679637","3.5628262921038663","-1.8527393729016992","3.7131978938835757","-2.0060884906454266","3.2377083723012925","-1.5936767305056425","3.0052242266848","-1.6971475875312234","2.3913768761608907","-2.233818605613004","4.177343311296673","-1.9321492715946815","4.051263242160822","-1.8522044498747903","2.54590234422883","-1.9417627153559858","5.237766245333383","-1.9269298639265702","3.213770216502865","-2.0796308979486984"
,"3.915770425815974","-1.8546079872364813","4.082526030018181","-1.7093497940762872","3.8186451922510107","-2.1150279642866434","3.5355063596754293","-1.6361969251156236","4.200164447967218","-1.585750526685089","3.0719619350130345","-2.0393527158150246","4.23592705475224","-1.8054774558902111","2.97666380090236","-2.027865915784577","3.160259130695173","-1.8699369977442126","3.954203210910442","-2.067724322568279","3.778972965041347","-2.2193029247053917","3.6575766814296253","-2.031755012946564","3.552527351310113","-1.6249848931174904","2.739394878708435","-1.7666007210076844","2.5423514905642226","-2.214669092278351","4.2369643665132415","-1.4203445690744527","3.7135797314617647","-1.7370103371914871","2.739283552847586","-1.8317323690522538","4.3193163050732855","-1.7355823339684355","3.1281946146988986","-1.8920547929529163"
,"4.101912021416274","-1.528305616183057","3.6949739174252043","-1.989533053718766","4.046277311134006","-1.8923565111640879","3.387932017978912","-1.8253519638202982","3.848632895028766","-2.403744783551429","3.184895422668997","-2.1734373845124235","4.58494686611361","-1.8867176138843589","3.277114014046127","-1.760298252551805","3.1411141074229745","-1.5814079682851097","4.116370499577503","-1.9213838648136838","3.217895846083722","-1.7297739233345903","3.87712305856953","-1.7822352620672528","3.3149383962675727","-1.5346765934911974","2.996377962418312","-2.0010104345887294","2.426943874571167","-2.001657250233323","3.910586941112573","-1.617119092201741","4.072685187184904","-1.5987161174314717","2.6284239709594175","-2.04329452481243","4.5526738932873725","-1.7109746979723808","3.153521111058674","-2.2159131073001386"
,"3.5662339794730427","-1.81127417205252","3.7806876734186328","-1.7005067918177448","4.09178539039746","-2.1725617917934006","3.3840489457017093","-1.7295616530928224","4.01467149371335","-2.286442878903554","3.297145089808691","-1.92429813194425","4.318134191810665","-1.9075648933235294","2.9191486167884224","-2.291679827504975","3.190594674335619","-1.9683387278071813","4.235238220162386","-1.9058783302759192","3.3781974084544366","-2.358464593628439","3.841766765041629","-1.934083467656173","3.1322340306792253","-1.421278257178987","3.4204262508155434","-2.4624656066733834","2.413786235977154","-1.858315054602153","4.248172002164737","-1.4643582032056943","3.894742389347571","-1.63721841446054","2.584376593535475","-2.2593188917979896","4.953732274514541","-1.8182330095663115","3.550728909491504","-1.934941231966676"
,"3.8615575329931895","-1.5668939702692908","4.107880245575274","-2.259749282275347","3.8390051771310003","-2.0908603057200184","3.4110174973244174","-1.3674144408685172","4.3974282909534415","-2.093096261351113","3.3493165940767664","-2.1735200175301537","3.973356706374772","-2.0794656004589878","3.1664791794886282","-2.125451929763222","3.431516782972265","-1.8123870206476327","3.912449284924422","-2.084774619161757","3.703741164040778","-2.1256386692502005","3.793282622275529","-1.6098861886394906","3.4880415843692716","-1.515515288896198","3.311788641931125","-2.204450329360155","2.800796315748561","-1.9162764304845927","3.589263764484401","-1.6865781179748895","3.5445779221111904","-1.5981462460788167","2.393086901543893","-1.6711450891878916","4.799851210405558","-1.8696708009136467","3.363082596173877","-2.058964113778868"
,"3.6584897226906508","-1.7108761522675764","4.035551555687007","-1.812801323730766","4.1340600039723245","-1.713805453714238","3.452980434787134","-2.099432505819693","4.0420763386560505","-1.9910320410187208","3.8442669203991957","-2.181486881021007","4.313907661039207","-1.9300150353167185","2.6718092872467123","-2.2721880520951703","3.035731549050784","-2.1731789808896593","3.5694719210267394","-2.0392047821435724","3.526656852341735","-1.7272198432855903","3.613489295769609","-2.023860279511035","3.5130312851664476","-1.4401569273392467","2.9554134874674878","-1.851925850421079","2.7265338036970967","-1.8029355882066669","3.815908875187199","-1.76338780969708","3.9993250087459926","-1.690296400093105","2.994411079586713","-1.9462364534045324","4.7904341635241385","-2.071578704519051","3.1781800265778553","-1.9393576473666494"
,"3.9300432524903934","-1.9192566947443428","4.132239699789009","-1.6327297007543982","3.732857940071459","-2.076070449703365","3.6645170036291024","-1.780133051494455","3.7062973196955356","-1.7080234835151271","2.868147718810364","-2.1809334944693033","4.623568788047591","-1.9771777579306298","3.133357758607502","-2.049640404484721","3.4384765106307293","-1.843789322504839","4.027195941072156","-1.6665930112773046","3.502229860575848","-1.552774746284674","3.656933640527484","-1.6063297474565572","3.452361895934667","-1.669593388441727","3.150058922957543","-1.682903352551297","2.710556036312484","-1.5322212394084198","4.319225310923655","-1.431765202422376","3.906120676010438","-1.7723166012100606","2.5379669953541155","-1.9763600040917402","4.290443323388245","-1.5330524984376461","2.894991480569625","-1.9978776672477316"
,"3.9411613142022084","-1.8767967005586772","3.766031482471495","-1.5670021308438515","4.072390460763045","-1.5814358467135308","3.7050162207063706","-1.2855983644094016","4.149472228302237","-1.5008852527854275","3.2476674331319204","-2.039988170309464","4.157898939356624","-1.92252499335808","3.2265149083580895","-1.9091251030683136","3.30948892709501","-1.910819368941774","3.734287994826874","-1.8578691523515785","3.597159349656009","-1.9856075808988027","3.8279150686054106","-1.5336215238775435","3.378460548114745","-1.6415109889039738","3.1489056934710984","-2.111599480911562","2.5074351287945276","-1.7287694447660118","3.885268380469781","-1.4476035347094989","3.3793837075376967","-2.028840995529652","2.7072828182421893","-1.9090263213500844","4.844734938358245","-1.6990396968005956","3.698019443929272","-2.1514543245362336"
,"4.122159020786274","-1.7357457813919062","3.6597735681267385","-1.5519941041551424","3.8685618710549114","-1.9440346910884623","3.6651019045399837","-1.5656462298539333","3.9129156029095347","-1.8266565108652328","3.799491024277417","-2.15075363708098","4.32881933652973","-1.7028852603823323","3.0790240624368197","-2.0995606132836935","3.390470836021217","-2.280905218674626","4.048820106500745","-1.996717328763005","3.532949930277245","-1.8930342689568436","4.009417077696622","-1.9899527175139016","3.760262111239789","-1.5666592359008698","3.13843259824077","-2.3828955230637816","2.8414579957065396","-1.7927088958214654","4.239705709314506","-1.3484796382961974","3.917693156528514","-1.6974953257646745","2.8239484412548994","-2.2648090841914876","4.558557592696373","-1.7391313816255465","3.485907727074218","-2.4026680769667603"
,"4.0396844174960576","-1.8037316585770264","3.7861479219395333","-2.083243428959695","3.9720542067894113","-1.461462329214259","3.1426342119380766","-1.529698026983528","4.027109958649484","-1.8898898453448127","3.3252316221077183","-2.107998026977258","4.150445033150042","-1.654683885098169","3.067532738319181","-1.8040142216489354","3.1525339255116127","-1.8693635166512017","3.7076038765113246","-1.9484120237294802","3.9596480060594206","-1.9479909413284313","3.6770851723488476","-2.0539316900497324","3.31292147640556","-1.6429877750012898","3.3148180585746783","-1.9533600415420225","2.7215660594560664","-1.7854196002147849","4.179071826281341","-1.7057762506661858","3.636323954936498","-1.8332312200677443","2.525131902798301","-2.3203882979257413","4.379541987629387","-1.9695156469024417","3.580477896766747","-2.0790112625402983"
,"4.118973166174326","-1.6487644692746848","4.098113335952545","-1.8406723132603449","4.224238290871276","-1.525523551318058","3.5364735472836855","-1.7516358221397155","3.9940690332054976","-1.8329544683813195","3.693670106405274","-2.275018683032431","4.42978030139621","-1.6055552853682014","3.1847663000805313","-2.0708761410189043","3.4504410993605625","-1.9646983226477208","3.855378437983431","-2.161248574246053","3.611049154157135","-2.298962287774481","3.8480670043452485","-1.8144986266470207","3.504713632726191","-1.3487293635894368","3.063829295037423","-1.8638304250324527","2.9582166561180157","-1.8674695838789306","4.075897623038562","-1.6590481528221102","3.577973166585481","-1.516189101605119","2.714342553476866","-2.3503087835897785","4.601735543717275","-1.738139723395309","3.3324361090230408","-2.31580822756221"
,"3.6865164711991767","-1.5474293732707431","3.746208180225281","-1.7587589833344794","3.545842225648953","-1.68705300014201","3.45411720812327","-1.71119728664107","3.7490664734109265","-2.0171556010106135","3.1577617488925758","-1.9355909436561383","4.060697093383972","-1.3758901267708012","2.708709229652139","-2.2908840803793398","2.8083693799848706","-1.7703504347482442","3.568503366402049","-2.0738418665763816","3.7349982732884945","-2.0356225913881985","3.737680395594528","-1.8293031774848223","3.555851293773718","-1.7039608428377107","3.346921925172459","-1.8763440501125923","2.65664083642572","-1.5827000430822207","4.208135128750798","-1.60190350970594","3.719760360230097","-1.6108487892099468","2.7303585406956294","-1.8958788646799085","4.757000833860589","-1.440940673652027","3.484239208633289","-2.1254168186074582"
,"3.923851690503963","-1.9044930027118656","3.6384940822774032","-2.014509442292479","4.15029604839962","-2.0890732079295424","3.7243388665788997","-1.799059348452485","4.009359837948803","-1.8324288736709036","3.8037578236604133","-1.9780796454066956","4.094791511822373","-1.5885447619767648","3.2120509482377173","-2.4137205371928383","3.056613039000514","-1.8762295944668121","4.27270951864972","-2.152022783048796","3.615517626935365","-1.9703408381704945","3.6887260976950795","-1.9455654073045314","3.3708857552176013","-1.3760434049530526","3.0805705985317733","-1.7976714567138543","2.118981130686645","-1.9913956509317428","4.0966312315202265","-1.6406782936878224","4.2598565330397316","-1.6791290793196736","2.4668332345734565","-2.039571378669231","4.910612660583325","-1.790650809734191","3.405949427825712","-2.044939167077751"
,"4.045621825837607","-1.6358208533303955","4.104646752886197","-1.6046318088107359","4.084068624767237","-1.7691750383078848","3.564771211349279","-1.5587049390039194","3.925521107958934","-1.6023579164658988","3.502843463926061","-2.085642580394683","4.609767371300672","-1.9111504303588296","2.9362299708491864","-2.2880440947890643","3.694936445686306","-2.4177398286490623","3.850270880512364","-1.788910190352866","3.245454720382153","-1.8072699068838438","3.923945239456197","-1.559584088181337","3.489690255179168","-1.5812926778629077","3.20611082281916","-2.33152670833823","2.959059005990785","-1.444962720375037","3.9900887469842337","-1.374101107515904","3.997703595739379","-1.5610804234040272","2.5877222900082746","-2.1948089272637654","4.618169727192544","-1.9159989319328454","3.229699717987516","-2.1983696140054736"
,"3.9877956363110054","-1.6696952243860943","3.874009549776046","-1.561566550757234","4.075469755280683","-2.0374440964925755","3.8464970233521583","-1.5164975867387005","3.7434771780580998","-1.7963809526312053","3.6093105923906474","-1.9571811046014065","4.546370915323622","-1.6917719147554664","2.808452183769752","-1.494463443011081","3.0406296121133733","-2.0282280751699777","3.5832656575576274","-1.9375148636243842","3.9000729527428057","-1.69515528244247","3.7196088248774326","-2.2259162287400356","3.5565373794568713","-1.7572672455104799","3.251625355417223","-2.0126968750988636","2.6455463518274227","-1.4847522138883884","4.173164617802875","-1.5862160673665553","3.5553441034946656","-1.8242359219686344","3.123663437561515","-1.765998555810654","4.651092034349569","-1.5139837173277924","3.410695366922808","-2.028430377637596"
,"3.945307437999866","-1.6954823079073338","4.169347232816483","-1.639136989402361","3.5418243675962033","-2.1171931508486916","3.109534276905233","-1.7313755655839391","3.931005992702355","-1.4049139109866535","3.5883174192331704","-2.130429991206481","4.742324682613759","-1.6093895903157553","2.710804372426269","-1.8064241438258024","3.739809481111791","-2.3495261094722135","3.685866750951121","-2.091403887430671","3.3519284669610094","-1.7192075363269679","3.5347456124129364","-1.8557675940470633","3.614668818959745","-1.4042339729290105","2.833466595884535","-1.887505634655758","2.495649003055748","-2.012585002106815","3.914133772158106","-1.545581315471548","4.158367400991142","-1.7740643972883623","2.7013872352676005","-1.8179222954521725","4.744620145644483","-1.611315794824843","3.4023404958423997","-1.8929695425067186"
,"4.113473359908357","-1.551712807357138","4.142280255004491","-1.8982046090631022","3.9784455377413765","-1.806736977289843","3.702238556156811","-1.670171250866672","4.067840270162398","-2.1356426440892364","2.960226001190281","-2.0353397923357703","4.366418011516039","-1.5731209402806627","2.652342089796113","-1.895678231234635","3.1125790886553735","-1.7450657445431959","4.154849989786449","-2.1300530706430143","3.620112866093343","-1.9535308767142143","3.9137775222760296","-1.8735331875514099","3.1896730176501573","-1.712355964687515","3.464951450116044","-1.9581392613935886","2.6090094741695222","-1.9391599104780788","3.944998289868226","-1.4088431413536842","3.6021546383046976","-1.606262832997106","2.9561724136672645","-1.8704946077899356","4.653782807095874","-1.5684876661601084","3.3688638721918585","-1.939704794881037"
,"3.753617071768126","-1.6415390968946526","3.5740351317519177","-1.8408706043014627","3.8114050812296294","-2.0906066483603687","3.2668143441201147","-1.4982101986104814","3.602687134570896","-1.8281323565774796","3.449863494887554","-1.92709308839229","4.399276644895426","-2.1757020381475227","3.1528384858225955","-1.8457588947585388","2.998424357133791","-1.9448479814507074","4.059421852728911","-1.9964069026253366","3.4832145026774803","-2.4484042371068027","3.7373848848924274","-1.9666113892477908","3.741122090444195","-1.2672825719242033","3.1857443104186256","-2.1564615597970755","2.6366606896030444","-1.8496975231347996","4.054069520007174","-1.2213819336667049","3.839190789870579","-1.57195316168399","3.046847691330972","-2.046868952759343","5.102973756859235","-1.6770481795397438","3.3886282996325647","-1.552717865058842"
,"3.67300515939198","-1.9303571890903408","3.888767915645821","-1.7280751289476994","4.036108381901273","-2.279672206840497","3.541755989064697","-1.489269064310673","3.5997452920032007","-1.3300953998761942","3.3291681638216466","-2.3232570324739763","4.091374101978428","-1.9758899555893539","3.115602940593733","-2.05315356065292","3.6667052642818305","-2.059365108881061","3.8110234575182522","-2.0615954753885233","3.500588034758657","-2.1508618256512673","3.5632259851607975","-2.0173846318520585","3.5302703099665456","-1.2989523396044758","2.9538968212988412","-2.062629467369634","2.4916491398882576","-1.7547867929651055","4.154027521908416","-1.1914258946101015","3.8858278943504634","-2.123663548898111","2.415657640411381","-2.1554771543654505","4.823090467029619","-1.4449020273160178","3.549154842824612","-1.902308381099151"
,"3.6537013796588376","-1.6592658644591822","4.292227251684601","-2.1115176401763818","3.7676388274153165","-1.9651353446137176","3.4179082720675944","-1.7060291730408126","4.0933907247945305","-2.0221875310133983","3.5779731034484135","-1.7228380986490766","4.292824372781309","-1.6312941623733983","2.9894382029450193","-1.8693294485323022","3.556421584580004","-1.8035233131249537","3.6765543502895928","-1.8712987827314527","3.8131997934763975","-2.0128982020393393","3.5729130125450568","-1.785520694427065","3.6758791628679144","-1.5332637808395182","2.9497287451126835","-2.1313954179481684","2.5683329173084424","-2.1507134271288018","4.307975867692894","-1.6638551291598407","4.065518177096205","-1.8208417881753476","2.7642472979993746","-1.9903751395097038","4.225605993463053","-1.5032045733993429","3.4634996106586384","-1.7938831430059075"
,"4.122438813135521","-1.9087112040192358","3.7752367135369265","-2.140694594766183","3.8315124069897477","-1.8379247923229136","3.6266887922469753","-1.689481305458054","4.175864429996222","-1.8566842690984948","2.9746347993106586","-1.8601381193519146","4.074549302967369","-1.3224204276533151","3.3184414742476687","-1.8630274004577432","3.507612324042913","-1.8834454576034285","3.8710922739763016","-1.8857815515336707","3.7037065133256","-2.227587087579433","3.794957846636962","-1.9027765228197804","3.101421471879029","-1.6055367619616703","2.8970591735144025","-2.028916903974801","2.9784549856162803","-1.5898030990329755","4.373407388373969","-1.5643521671461196","3.9742590892353222","-1.4751012112816582","2.742732753654512","-1.7308545766596077","4.345608012789481","-1.8582551424951264","3.4098916729690387","-1.866754882010479"
,"4.116222099166702","-1.759611722797221","3.8461302393460546","-2.227122230759503","4.453701942325965","-1.938888150275046","3.383825519349005","-1.611131589660284","4.090520153818361","-1.8307357801679254","3.4703380831516326","-1.9208899024845378","4.127337541606637","-1.7073369858849359","3.060976655825208","-1.8374050900377363","3.0120001191981434","-2.099938057073686","4.0491611271127175","-2.0290079709065267","3.176327500691544","-1.9533599719655503","3.7762063172680307","-1.9312015635701933","3.243883562670159","-1.3334553293233642","3.073375246380672","-1.8954277155357817","2.3054979229741024","-2.1056427978526613","4.097013788329651","-1.7354450062151863","3.646159325677024","-1.6093102624424678","3.173718871085757","-2.030771408828588","4.922310534327294","-1.5288359184532694","3.351662493739827","-2.0826339461247034"
,"3.7531080481016996","-1.5973142367829825","3.8784771113527996","-1.6937486223287572","4.032261191839909","-1.8291111215913924","3.0037597021043547","-1.8172714130889691","3.44086006595482","-2.0867961263916213","3.547172244968569","-2.006449542282902","4.504110465738059","-2.0786870071784898","3.1308804932826924","-2.3014181270108085","3.3813698405269736","-2.2300323272527645","3.9193727423200713","-2.2780819158133103","3.5900195049281014","-2.004344165907352","3.7195491347889726","-1.9585884596622853","3.6610099824591122","-1.7700132856018578","3.089854067353856","-2.10255495403233","2.401833144300522","-1.822786738417985","4.26743602982045","-1.6218584038677557","4.004712203892775","-1.6938964653391548","2.900235888812751","-2.10241601282992","4.51914498968995","-1.612872992692422","3.13138290889269","-1.6465329777819795"
,"3.90533955134437","-1.6215204444951956","3.7637495667641607","-1.694210231374194","3.888719176303525","-1.752676112186511","3.3168788230435795","-1.6753016492433623","4.005984736664728","-1.6999065644086753","3.561205841937118","-2.0522675572916045","4.775965797582289","-2.1457280851076663","3.3407211977344162","-2.1076953905953353","3.4064271059644704","-1.7411279997216218","3.834902471811365","-2.0490250487674846","3.682501941907501","-2.0022488987656204","3.692880120123222","-1.8985628849725622","3.655640720242846","-1.7276714275601741","2.891145573188367","-2.2920499822915734","2.734070446151673","-1.5308601082264766","4.17571094463361","-1.7258241762155266","3.794928960006445","-2.144446817508613","2.514827204767052","-2.099978851426383","4.943452953854965","-1.6550549675051152","3.3372623203999274","-2.175206004065716"
,"3.5733873310938775","-2.129437854610644","3.946368196691345","-1.9023579066310425","3.94034783148636","-1.7160111762146641","3.4760753631626335","-1.7118094071404677","3.984491782188049","-2.0906927077811783","3.123857325305572","-2.4329899963189434","4.40959469571274","-1.9103702052022506","2.736965448081421","-2.0172458233064057","3.1319317429050484","-1.8951950106733721","4.128518675554998","-2.2359630090290303","3.6438422030162236","-1.940446191759057","3.6780286293471796","-1.606757126067514","3.397718076079892","-1.5748352828201637","3.5547062671690797","-1.970755825534475","3.0059016400823997","-1.9563547739790264","4.122461440729146","-1.384008744367129","3.521336150375605","-1.6963836052427461","2.7443002424368474","-1.997292934640326","4.326456153053936","-1.61728887410724","3.6050343809757375","-2.102792462984066"
,"4.149765468963997","-1.8443451258989776","3.581470098784211","-2.08030105015312","3.7499502731430154","-2.0172905733791855","3.4618879325059546","-2.1063187893898996","4.299805062781159","-1.8217899400061346","3.4041788911737","-2.120531821532748","4.389998372232814","-2.1226774155565744","3.088270420909648","-2.0910749043486634","3.6231508912199692","-2.051711427237113","4.0012030121713975","-1.8609079585418586","3.713544048590199","-1.9981526256455582","3.7850056001224632","-2.0789589151553725","3.411872462906859","-1.5193570798444822","2.7426904730015065","-2.6131587057099774","2.907698371850468","-2.011336018403135","4.1715086446637315","-1.3285855432465867","4.180577274928907","-1.7211372718388211","2.886661101617009","-2.1866129875995823","4.629918327797612","-1.5964198845128157","3.4644931019228884","-2.1716674841314023"
,"4.022964024957904","-2.0134767663839708","3.7926907932535445","-1.977202558493113","4.106807132835821","-1.5487802384632423","3.4413687921090026","-1.4075859445512855","4.10405591110824","-1.7145735374749504","3.437790138695795","-2.2469225765728824","3.932699861405177","-1.820083031268995","3.6125845249525996","-2.0375037529143674","3.191946435869039","-1.8094490121195137","3.8850334005337146","-1.9361810646210844","3.621779152988811","-1.3727534894536746","3.909551567145053","-1.8672187573603682","3.7360102114483946","-1.628172106386755","3.469165791862411","-2.022332097572724","2.334068510729145","-1.791045990977881","4.1252519476797165","-1.412067306445313","3.354556530931647","-1.7868794214971984","2.769627334236126","-2.068823696659975","4.9103439373022475","-1.6780985613483437","3.5464421997111355","-2.3456386623446193"
,"3.750262169627111","-1.651749211407688","3.820268083494109","-2.075955157307053","3.771342980614374","-1.9478881441151126","3.504272539846512","-1.9124731577487333","3.7149340507081647","-1.9612268896773404","3.2467212091695115","-1.803427080667422","4.5436666504782774","-2.2792764736189883","2.9725025232653683","-1.9159050762606444","3.4369964415055803","-1.9958030495209587","3.5380754619316646","-1.918826554410417","3.652554854503147","-1.8537844841820037","3.6507643708118405","-2.11227386688088","3.5279757130490497","-1.527850588839556","3.122943911975705","-1.9506015993453365","2.4758441509695426","-2.08131686419724","3.940818018189609","-1.3808302270627335","3.344189386946804","-1.9287220402983147","2.551627421872283","-2.3095917610896843","4.639085076736716","-1.3885618348787718","3.291923828809879","-2.010051718595249"
,"3.5866519881780836","-1.5993727778053328","3.64165557025529","-1.8027612434257285","3.708263864242158","-2.107464272507263","3.635246121237481","-1.56143692480788","4.173402241096909","-1.8750189817627727","3.7658872885544916","-1.8867670412671038","4.272069134688398","-2.0421277249437995","3.1273381088796985","-1.9779843264343442","3.128891590249119","-1.856967868186517","3.7258485097048086","-1.9751237911954724","3.4850867129696157","-2.1557593961609967","3.849367224691121","-1.66998204917411","3.3513494862683118","-1.9192873438038343","2.6868281592125083","-2.1836798750801956","2.5471355575367967","-1.9696843014696526","3.631240409965227","-1.6892248519177926","3.941315566408265","-1.716212979548316","2.9361467906811503","-1.8751351812094776","4.557682309969649","-1.6218807433706877","3.2462510397579134","-2.261083960107702"
,"3.6117377617839987","-1.3477915584509386","4.135226643954939","-1.8560224006810948","3.874948650223463","-1.8421159139133256","3.4442931808160617","-2.0103764158936546","4.12175256072655","-1.9732556008156497","3.351742433118986","-1.9827704781798892","4.188245027187453","-1.7599476651788049","3.238763313960341","-2.068466477405134","3.463116554123116","-2.1399252279153878","4.350298755042595","-2.036589144914068","3.7867920005620097","-2.220842040385686","3.6205789588228052","-2.0155235008569425","3.5963240450114613","-1.6362766427919178","3.056785297524919","-2.4581334939267023","2.5557984279967085","-1.428876983988752","4.419631351899915","-1.597125493889506","3.9644963050996926","-1.6818169131682907","2.897851003416306","-2.1459994824665185","4.50156611347123","-2.25924196917918","3.151538051601006","-1.965503191606527"
,"4.031749019092253","-1.8326016646665624","4.134017049435346","-1.656102132215588","3.744153971920762","-1.9315432101521797","3.7489773188086644","-2.1566851329266252","4.395358730505259","-1.9321634438716933","3.538811174000123","-2.3196281087634416","4.677678683295371","-1.871783186404571","3.229139751089464","-1.979206011847944","3.3726813688947193","-2.127349561870549","3.8778637284002184","-2.220787461605589","3.426567688017809","-2.0312925853557355","3.7622456097492023","-2.0956468392561836","3.583685631211103","-1.615720246823148","3.222040078414633","-2.165367795328135","2.4562722390167675","-1.3145909040719588","3.8118994738840684","-1.7224486486411592","4.168445904446871","-1.9008658631747632","3.076371620774075","-1.8532827886560281","4.538781450712939","-1.8624425321685332","3.4066579156776116","-1.9698906457058698"
,"4.076154278547177","-1.5456756744943918","3.840243533357051","-1.8945543188257659","4.150871659347331","-2.2320797708615916","3.311245375795018","-1.615042336632964","3.9127712095664378","-2.0419920054314185","3.374112077701491","-2.2246055130388416","4.242616903070326","-1.6841641636579547","3.4396550602348688","-2.043694177359339","3.230903318807362","-1.4107547501327258","3.760481605198346","-1.7902512821194732","3.4427696403535903","-1.9081575955982861","3.4880645066853293","-2.140093541503313","2.920250841582497","-1.4949499559469273","3.1046957050881487","-1.8805870714526751","2.5236242058794986","-1.9732203738599474","4.020889799576103","-1.7294679845076804","3.789414103078323","-1.8457984183732041","3.1271199440967945","-1.50108555417245","4.959398445299721","-1.542111040369425","3.2122953049030643","-1.6234976515505721"
,"3.7632079368159186","-1.4968512687379858","3.8420181815046432","-2.1108949308057636","4.0685248147259765","-2.3071746299861227","3.4316573907342702","-2.2339746045890814","4.091494352745912","-1.3819388412727913","3.434406321478878","-2.308708162006212","4.753375916904469","-1.5846131058224433","3.4130426810041796","-2.0885365404481107","3.190366784372461","-2.0041402265828734","3.6564420627601915","-1.8177302058818348","3.4243082175986963","-2.2208103013043985","3.5518661157017286","-1.8988803610722709","3.515489157847592","-1.8562233747303856","3.0232096789732346","-2.1167533467685975","2.844456818639206","-2.0041291218130244","4.079455572789419","-1.6096084262538233","3.9854217373081617","-1.9844250481506576","2.932672336960673","-1.9592066953775715","4.582242363280962","-1.4798647039105328","3.1747757927980045","-2.065649528186643"
,"4.168457086308222","-1.5733837485328097","4.091379048162631","-1.5706114003996208","4.122231848631948","-2.1824528611017318","3.4594390781026267","-1.9531334377274756","3.7016242370336","-1.7176832121510406","3.2400897014791408","-1.9588923912267746","4.413636323282575","-1.664673939894845","2.828901759650715","-1.8681817644686045","3.3545197682422327","-1.8816550262666298","3.915700345241133","-2.015072915101007","3.1233346744926513","-2.1085299992493383","4.1566332660555405","-1.9950803019478145","3.074737605388267","-1.5196346920956503","2.6785398328695176","-1.9669523936477835","2.763656534871863","-2.114162000514396","3.7651479973113955","-1.5934922602460329","3.9423039619165094","-1.4164821725279757","2.5887059686277483","-1.876426738562595","5.016125843730782","-1.8388792707078092","3.2574725054710476","-2.114997764375467"
,"3.6951773015177136","-1.6432904218198394","3.9497339913252474","-1.8021528119549128","4.044677822213047","-2.0562365684418547","3.5184590850360307","-1.8188279230129312","3.449831037976946","-1.8934155232877885","3.185078801611445","-2.118735075861001","4.252276149595008","-1.8904412427069952","2.9644129005078286","-2.03740584355424","3.4606495602731737","-1.7945044094697082","3.962779471856812","-2.299724049544768","3.4119755163843277","-2.2949336145020975","3.781342632526284","-1.5367913818837342","3.4541386064492694","-1.5467937871077764","3.2621475927207384","-2.280333291345524","2.574903135505331","-1.7446884518179462","3.9630286601669535","-1.3284099168246908","4.1733559536646","-1.9447167990022827","2.868052136616538","-2.2201423236877447","4.823128547349041","-2.028727846611744","3.2020572649870394","-1.9144845896014369"
