"BehaviorSpace results (NetLogo 3D 6.0.4)"
"Projet_3D.nlogo3d"
"EtudeRho"
"12/02/2018 04:10:22:167 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
,"0.09085279037371057","0","0.1281261126647865","0.05461525268440171","0.08895597604222709","0","0.12171128658287778","0.05305946563908607","0.08937093465848209","0","0.13565559206549868","0.05479325896660179","0.08674314026646233","0","0.14289712343102304","0.05442996494409565","0.08927913585596199","0","0.13313353274352943","0.05447223068526279","0.08529775149513959","0","0.11658388258742695","0.05086387650755249","0.08434015829607949","0","0.15847474812388382","0.055092820145354784","0.08656428832373993","0","0.15477539851908964","0.055670283534893145","0.08505863617611252","0","0.1073180248499646","0.04972806328382271","0.08667846785409596","0","0.145293641227713","0.05466750140489842","0.08554619854171738","0","0.12212285560752541","0.05158973886382066","0.08593679802922745","0","0.08933042662481355","0.048119735415745456","0.08729413117477966","0","0.11353919370742761","0.05141285760072619","0.08665116596666325","0","0.12663432608315844","0.05258210999442203","0.08378326315291452","0","0.12979892301946783","0.05165910840345707","0.08677821826187687","0","0.11768289360758853","0.05164397407278707","0.08742407356556545","0","0.14589741197671638","0.05506596735988525","0.09133980789199429","0","0.11275289858379825","0.05312357001686249","0.08460483968184129","0","0.1208058112652425","0.051025018888066355","0.08968157223568513","0","0.132123268128592","0.054538839674591166"
,"0.09078967348017672","0","0.12406447938577075","0.05413590814516481","0.08613448965959265","0","0.11438698525642027","0.05099166043275525","0.08878601051884921","0","0.12956227755184302","0.053856257736360644","0.08647944432355345","0","0.14437819255719248","0.05447732998348974","0.09049320770818924","0","0.1260880054578424","0.05422898181006717","0.08653464998159224","0","0.11884693472893879","0.05166505940614594","0.08641744212315472","0","0.16146372942857334","0.05634816643568863","0.08762894949950688","0","0.16644629288295337","0.057440232320109474","0.08450691672840896","0","0.11986494623842016","0.0508769570168957","0.0882632325118792","0","0.13643969391867397","0.05438806932957721","0.08522388200190265","0","0.11821957125208604","0.05101278880663327","0.08612477154429277","0","0.0923420136306439","0.048537899978647554","0.08653725228237537","0","0.10561565867357504","0.05019607420034257","0.08681805302382146","0","0.1264245189400459","0.052632970115037356","0.08641295092253148","0","0.13418561786809835","0.05331526906202579","0.08784394215272527","0","0.11869491890900914","0.052230076391102116","0.0875444408956161","0","0.14433893060526404","0.05494629935419263","0.09126462011030918","0","0.11823350042737835","0.053699108985402796","0.0845890643974541","0","0.12544115477255333","0.051533045818041925","0.09134060672321034","0","0.1318540243595788","0.05524627236138045"
,"0.08947854442653207","0","0.1217174760467641","0.053292405972543234","0.08685906285537198","0","0.10914929124771938","0.05073172696324541","0.08784715048117389","0","0.1302466382754133","0.053515026688900784","0.08501225131216363","0","0.1426087681756141","0.05362864149158539","0.08811508902516654","0","0.12205126385136993","0.052723513328004144","0.08527570354462022","0","0.11478455475716233","0.050654152103959654","0.08485211442304176","0","0.1578739939859407","0.055253605742011415","0.0872114888901942","0","0.1598139170701999","0.05651776362566333","0.08473656131137101","0","0.1148070022510075","0.050417027499609864","0.08704188849850814","0","0.13995978556217795","0.054236371061801236","0.08749959744816727","0","0.13087253756068662","0.05343010303926188","0.08638788943560814","0","0.08911858983849354","0.048296683064547014","0.0888425723071737","0","0.10876877905252129","0.05157100758680123","0.08833056256364732","0","0.12099456621939747","0.05270186849710954","0.08642431455665314","0","0.1382481460757332","0.05377171158914939","0.08725326748367773","0","0.1167117935828336","0.051747207057504546","0.08769662625587497","0","0.13784598649642155","0.05429249905776883","0.09161732922669995","0","0.11295810596802444","0.05326971365275773","0.0848616853060232","0","0.12579038435656767","0.05169301395340628","0.09057418477500187","0","0.13760105879052023","0.05554419976561398"
,"0.09314601379716086","0","0.14142925822004798","0.057112590378741106","0.08775311698671519","0","0.1052459183632347","0.05069537625667581","0.08761838497638136","0","0.12464026617559767","0.05279042289790057","0.08551328368971277","0","0.14337901334457712","0.05393690534482357","0.08969122640227094","0","0.11848494570892328","0.053027761257554186","0.08549274546681238","0","0.1115651923483627","0.05039290824617728","0.08433136033488456","0","0.156948240481978","0.05491929798016615","0.08980317185048738","0","0.15489362579358967","0.05712292368839057","0.08650612512257119","0","0.11420047342968513","0.05113610821332824","0.08901409922181658","0","0.13773937982899706","0.054866197412915825","0.0844681748732473","0","0.12454294249786838","0.05137951577676012","0.08518195415364518","0","0.0960686893070394","0.048532945102400464","0.08788016355924558","0","0.10872528669380829","0.051138437881197145","0.08543142273481025","0","0.11408318686853827","0.050645430867528644","0.08538289125836558","0","0.13177376260887383","0.05258948084914657","0.08772166285120533","0","0.12468754200621258","0.05284157704566825","0.08776596910635184","0","0.13649109803918583","0.054172774940508345","0.09198311964253092","0","0.11166260997370034","0.05328834317153359","0.08289321461705378","0","0.12249036583337959","0.0504514693668418","0.09146895016984553","0","0.13103392852221463","0.055212192133508434"
,"0.09000676060170856","0","0.13309273108490288","0.05479108594352371","0.08823522219000972","0","0.10384369102419269","0.05075384219824629","0.08656931942430242","0","0.12468620939012123","0.05232927634303484","0.08623028275031684","0","0.13986638253014527","0.05386527928126644","0.09012242986926569","0","0.11051639741065772","0.05233401298752251","0.0889201232498676","0","0.10542890219004515","0.05123437724327769","0.08634996054756511","0","0.15312609269809926","0.055391770543148824","0.09044318353039736","0","0.15189269911184564","0.057073937025933975","0.08546717065619593","0","0.12776831843993497","0.052181889007189","0.08901101109015741","0","0.1363644007530674","0.05471204945707541","0.08640855053674465","0","0.12079531458437887","0.05182550185903751","0.08712868102744406","0","0.09758275877283167","0.049566386986954515","0.08856163642461735","0","0.11801975781134798","0.05247403372331085","0.08746931427951127","0","0.10934155955004454","0.051024312963118726","0.08482803142309987","0","0.12947798937278188","0.05208779056279554","0.08771173090120596","0","0.12328549553409249","0.05268137990432208","0.08817875742688507","0","0.12570894111798692","0.053158218980612015","0.09194530092989418","0","0.1081218587700477","0.05287811805440044","0.08128173160724414","0","0.12125613681998713","0.04959811813877153","0.09154296080782284","0","0.1285799456926187","0.054972420991543286"
,"0.0900102898100195","0","0.13358893090126203","0.054847787793480526","0.0914092811292179","0","0.10788652270206625","0.052613738579880595","0.08902255612225955","0","0.11879586249445373","0.05276512077594184","0.08754222065532011","0","0.1419249454094697","0.05467709200341558","0.08963642661394076","0","0.10801891085528896","0.051840513034559735","0.08682661385941882","0","0.09835119767799477","0.049517517012850405","0.08507266074168265","0","0.14721629237450354","0.054167437260135794","0.08730283396574215","0","0.14534002168868437","0.05495015083907108","0.08458874372876661","0","0.12454060844808969","0.0514328425959048","0.08801736554588825","0","0.1316329450857672","0.05374471191881207","0.08738858092940444","0","0.11897140608622714","0.052058414422647754","0.08521694404720735","0","0.09215835831510523","0.048114014944879546","0.08698194378567206","0","0.1127571010053763","0.051187208460894265","0.08486905417924105","0","0.11247068717423217","0.050216322654575575","0.0842362016760326","0","0.12485388279897854","0.0513109655003438","0.08577706133204321","0","0.11903828357994814","0.05134961432312303","0.08843054808716597","0","0.12109380572211763","0.05275733311897391","0.09300347193033646","0","0.10153011606483453","0.052616000420685045","0.08342362542478339","0","0.11860029763266199","0.05025497770353123","0.09257708069144976","0","0.13235709083534114","0.05585171262234721"
,"0.09174269439642188","0","0.12216572823644051","0.05434850064690002","0.0892080403868755","0","0.1104727123183006","0.051922763762864664","0.08963443021751047","0","0.11625850401655893","0.05275513609850837","0.08626892141030564","0","0.13549491428604424","0.05339673332524941","0.09036200082686216","0","0.10993766917951989","0.05237618583188216","0.0866727975856773","0","0.09137292867504235","0.04867379100197014","0.08373845581430286","0","0.14036809153847427","0.0528135460884066","0.08587543636716245","0","0.14480060885753396","0.05425581714735078","0.0866739971358885","0","0.12497426336669064","0.05240780576780207","0.08855253823389495","0","0.1362189468064923","0.05449212219356068","0.08593479621329916","0","0.11546132819522782","0.05102227922759982","0.08671013580675752","0","0.09314263416594891","0.04888701971032828","0.08822608792886216","0","0.10720281377477352","0.05112301838779989","0.08733284708778569","0","0.10951580617236135","0.050983021613719426","0.08541754941321374","0","0.12504662068278838","0.05185742425951263","0.08592667341181844","0","0.12294368485771608","0.05185004205610728","0.08780243126121386","0","0.11666734373361541","0.05198634097538312","0.09125109257769035","0","0.10002446892308363","0.051669871025980134","0.08324862292199574","0","0.12358723608181947","0.05073130308553035","0.09021832270125324","0","0.1357883711323422","0.05518462910414728"
,"0.08927385466846749","0","0.12015566400684458","0.05302789807563769","0.09030803741236715","0","0.11080508393452355","0.05244858150933502","0.08769421390826194","0","0.10666264115795959","0.05082661075455888","0.08709604266825395","0","0.1270511748209831","0.052826149499335014","0.09090250523448498","0","0.10950401255516726","0.05256822594368116","0.08859753032098285","0","0.0930798972562432","0.049718890948910875","0.08411761744558757","0","0.1493804233728621","0.05398343257280459","0.08631057191367361","0","0.13871985417211125","0.05377357131409279","0.08407164197893915","0","0.12176427867230324","0.050894538509787035","0.08850952389767618","0","0.12713828816433745","0.053464042639451294","0.08946471988517894","0","0.11374884950467698","0.05240085878282345","0.08535329337827591","0","0.0962640597913781","0.048630803700500956","0.08830116503663514","0","0.11296142885641249","0.051796232111441846","0.08735161358544626","0","0.11293447054186465","0.05137121387596411","0.08405246173756448","0","0.11704259846936124","0.05036138282440473","0.08470909986729531","0","0.1221774726708108","0.051223763571113363","0.08819297567137631","0","0.1186997902936273","0.052385743664350566","0.09059648544493498","0","0.10582964747119396","0.052023954361217935","0.08243333832818332","0","0.11337607004624935","0.04923438037322288","0.08986412274900533","0","0.1417359776175835","0.05568805206818167"
,"0.09116972137970987","0","0.11110286910518738","0.05286463940266749","0.087955178693698","0","0.09846034940895353","0.05003122935374802","0.09003031133370867","0","0.10343703217870462","0.05150647527928063","0.08465703824076314","0","0.12007192419561778","0.050966675239850996","0.09003789120462014","0","0.11202163482778749","0.05246368884958366","0.08829239937745696","0","0.09141666172004297","0.04939847324776155","0.08681544573902593","0","0.1385081665984273","0.05397443883939025","0.08632983462214444","0","0.134440221252736","0.05330661774903263","0.08721298190719988","0","0.11636209332270575","0.051690446772387606","0.0873768929734228","0","0.12645808968785593","0.052885073509059514","0.08688182317471908","0","0.11630713707072338","0.05153715886328759","0.08717737794700349","0","0.09217486707050032","0.048987153206499975","0.08765581766272096","0","0.10760748546310678","0.05091452845710874","0.08667422184073405","0","0.11389471532478104","0.05117684474307766","0.08498262477847685","0","0.12117031099759645","0.05123342334572115","0.0864105906449619","0","0.11572093655344137","0.05126258879258578","0.0878405036231174","0","0.12072851620131407","0.05245450341041903","0.09234082981333634","0","0.11148549159167405","0.053427645649444674","0.08263033531407343","0","0.11109059463004219","0.04906799287625748","0.09101431379946996","0","0.1408235475853787","0.05609786697591531"
,"0.09036154386253352","0","0.10657859705166228","0.05200275250019734","0.0907765375036463","0","0.09880454689467981","0.051323410767694616","0.08817383514694244","0","0.10787584909313469","0.05117457663121051","0.08775092237345342","0","0.1200054035742806","0.05233434367423121","0.08817188874556912","0","0.11189148004063645","0.051619892780321634","0.08753525202042364","0","0.08395168717409879","0.04823252169508665","0.08805829732113106","0","0.13860614266282656","0.05453770354970329","0.08542059906426962","0","0.13123503456323674","0.05254638120225473","0.0854926010280245","0","0.11277340308767028","0.05052708968886146","0.08498397670232657","0","0.12174699604811458","0.0512981003174896","0.08785224392359159","0","0.11849334157365816","0.05221136858533433","0.0848848076397115","0","0.09411120609313428","0.04818338185021845","0.08699002115869237","0","0.10008537856068775","0.04978282924393791","0.0879342824586191","0","0.11484495735974315","0.05184245413268905","0.08404036856966765","0","0.12292001693716714","0.051009054579535855","0.08616954254411022","0","0.11854719381432148","0.05146948488786005","0.0889039608620053","0","0.11376914660049887","0.05215388778316662","0.0941379472203117","0","0.11494302444091145","0.05461053481357089","0.08373430532729118","0","0.11446924067146293","0.049934051331178515","0.092442631129772","0","0.13237949463396118","0.055794446572558526"
,"0.08987530542144498","0","0.10561667546281368","0.051679766349841866","0.08897529647559634","0","0.10077377431108132","0.050741662245939005","0.0891597416835818","0","0.09991122416361765","0.050727798988658895","0.08685966335930065","0","0.12327894740375478","0.0523019556489937","0.0878020154525436","0","0.11486508009540454","0.05178590465617312","0.08594201662930123","0","0.08324773134856339","0.04744619976286157","0.08903415243678559","0","0.14385436723221495","0.05555455299770443","0.08545908855896729","0","0.1416972442283509","0.053725955384911595","0.08643100338478646","0","0.10382085590991148","0.04994942993878223","0.08724880763344965","0","0.11688277041573665","0.051764222327724416","0.08499608694152701","0","0.11475263360084681","0.050526331262992934","0.086646084779357","0","0.09508683633072725","0.04907457504979322","0.08777938291841984","0","0.11047562501614157","0.05128812852108938","0.08758244364021261","0","0.10826667847578533","0.05095516144851328","0.08401982138167441","0","0.12107225992905327","0.050794616161748234","0.08579368028934242","0","0.11603554542321161","0.051023362953395865","0.08853494605997135","0","0.1069343478447165","0.051230459120509664","0.09340827456998245","0","0.11118096288340155","0.053868229018146134","0.08456030204114263","0","0.11239990273552575","0.05007123454445339","0.09402930043718746","0","0.13162139015323748","0.05641539910021843"
,"0.08779532527615369","0","0.10428027221743945","0.05060684148022614","0.08892362359166017","0","0.090247108017322","0.049549066931550007","0.08828695703140949","0","0.1015228695129895","0.05051896640429016","0.08860344901551585","0","0.12388449557623477","0.05314425462647663","0.08969704370486878","0","0.113899680699211","0.05252087283540796","0.08759568441842752","0","0.0866476847429194","0.048558935824068145","0.08963478653479082","0","0.14966142437678254","0.05646673005732524","0.08781074806472589","0","0.14169935692674462","0.05477137213173626","0.08580517341096311","0","0.11569411075610461","0.05099053382221589","0.08710011574607887","0","0.11039627271395518","0.05097741507758371","0.08423583358831252","0","0.10106951981679373","0.04866809490778178","0.08625067087337747","0","0.0909319001704434","0.048437175962659396","0.09108359210913602","0","0.10787956019671462","0.05246821429258232","0.08773200306355289","0","0.10298409143344729","0.05043467818751598","0.08365662852099451","0","0.12508714971884966","0.051079295978090175","0.08567040464360687","0","0.11632645060723419","0.051000896575737836","0.08731331808441017","0","0.10191556380226519","0.050129870682209726","0.09323802929247299","0","0.10344076789032534","0.052932542784466276","0.08547638950798497","0","0.10536129566057902","0.04969631707694426","0.09241923593870104","0","0.12241620393313507","0.054677016409768874"
,"0.08995128092292852","0","0.11157560591848283","0.05237563662335466","0.0897594749153463","0","0.0834645394454565","0.049166937678538254","0.08630769974662832","0","0.09958352829217362","0.04942381414207665","0.08755638190505519","0","0.11417872340856076","0.051600472336531235","0.08887095928892386","0","0.11129896945148252","0.05186475628968559","0.08798901502293544","0","0.09707426665461143","0.04989225852737186","0.08750977970203493","0","0.14275575270543503","0.054754985723729555","0.08630131721441457","0","0.1330875951979328","0.053143651561731606","0.08479676300613069","0","0.11138140507520991","0.05006316189996981","0.0862945337008429","0","0.11490755412256025","0.05112063210288107","0.08714683562549146","0","0.10385074192296008","0.0502708982694358","0.08513983540989259","0","0.08796106482393208","0.047613378495945394","0.08904274956870478","0","0.11502631152528743","0.05235525664445593","0.08593443823198806","0","0.09854960572868342","0.04914303985073687","0.08614156329810858","0","0.12031346303851655","0.05165330180343881","0.08578833649729117","0","0.11005434150447707","0.05035640972151497","0.0891301373033478","0","0.10352988689537056","0.051116715123195655","0.09292555741319941","0","0.1029455016708638","0.05273863681373931","0.08451396877681266","0","0.10123435441591454","0.04881002550257312","0.09284012654208874","0","0.12686027572040973","0.05535786465430631"
,"0.09042198507686179","0","0.10552047271811894","0.051912045891728","0.0879834031036692","0","0.08175813935669858","0.04818797241904086","0.08843122503671168","0","0.09327425713073474","0.04966657303084113","0.08971301318875811","0","0.11600435603237502","0.05276182319859978","0.08857558649574508","0","0.10899509441022692","0.05147749337702192","0.08842579668089244","0","0.09591708724727163","0.049957808218980965","0.08620461489181766","0","0.1410660400377769","0.05398716662278171","0.08551385522743778","0","0.12978715690116086","0.05242695309009981","0.08511197315034788","0","0.11386742626758187","0.050479479874329033","0.0870208763125268","0","0.10713456018400336","0.05057978504823321","0.08735234537649135","0","0.11021101187921402","0.05106893259835167","0.08493390774346254","0","0.08371398313605324","0.04704995712332122","0.08803848431707785","0","0.11734459736173757","0.052166503847781896","0.08573157407874538","0","0.09747272163730482","0.04893322421691932","0.0879425858960721","0","0.1226908937864734","0.05271791526341658","0.08613587523319126","0","0.10594068895861052","0.05005379887681795","0.08831986277818756","0","0.1096425749056565","0.051435780668710615","0.09433002325673635","0","0.10595244277732695","0.053696948422695547","0.08308606844628215","0","0.09670340458742337","0.04767196426361551","0.090277843602082","0","0.12092325115461387","0.05355940284032551"
,"0.08860533625599061","0","0.10285140044244358","0.05080808282959804","0.08794118341252753","0","0.08231420096686398","0.048230992735217075","0.08757172445938163","0","0.10089602754575262","0.05013143615369563","0.08513573900655376","0","0.116186992502803","0.05074777205877792","0.08830606188356452","0","0.10113011272898946","0.05048381780702542","0.09023293298101347","0","0.08926341678432811","0.05002168318981753","0.08749226727552345","0","0.13814853298358726","0.05423528912062903","0.08497340964707314","0","0.12165204910871388","0.05128285418855414","0.08585132546089129","0","0.1160476026718244","0.05105032272392956","0.08674325656958826","0","0.11281746030445373","0.05108783184253172","0.08503820012948596","0","0.10679458534923683","0.04966082065190676","0.08512035639078022","0","0.07903153625386204","0.046612551312995354","0.09003451503256235","0","0.11972607048605087","0.053318236735142084","0.08635599111674996","0","0.09633275566274269","0.04908408001441311","0.08362934448494637","0","0.12056696664353521","0.05056492717592186","0.08701038257068305","0","0.10390632800721512","0.050216428698880294","0.08936395592641767","0","0.11359333412802937","0.05233879531485351","0.09256796192066215","0","0.1038749765833745","0.05268298047399992","0.08504072046197016","0","0.08803303653675897","0.04757732426495749","0.09440358198294634","0","0.12415510270827211","0.05575215896000377"
,"0.0891839988332022","0","0.11203297731823791","0.052085441405671055","0.08708099002758321","0","0.09061466543731234","0.048770958394181774","0.08711933846558186","0","0.0934274573167329","0.04910053457545019","0.0874326983125332","0","0.11007899796675615","0.051089976801875894","0.0872668240688102","0","0.11253460042681711","0.0512890996335611","0.09007547813199589","0","0.08603080093274819","0.04959252371785803","0.0891233964969156","0","0.13550588396199217","0.05466660777218325","0.0886773404991392","0","0.11481388037343657","0.052169249152221035","0.08641242162749636","0","0.11416227808753963","0.05109021828861295","0.08793327281895","0","0.11263623469802864","0.05159659177486887","0.08533264089909885","0","0.1005502013605204","0.04909786277298984","0.08546700525649145","0","0.07801385445943522","0.04665354172059875","0.08927849205919057","0","0.1202846851135959","0.05304429481670585","0.0870414801081735","0","0.09677484626700263","0.04943786296663214","0.08544671315976371","0","0.11476214864101945","0.05072766680889634","0.0854097467216938","0","0.09621003869977829","0.0486498917318385","0.08856026127145536","0","0.10907538496670335","0.051479603339168484","0.09419478533962473","0","0.10645704323291849","0.053692909399045446","0.08428850379017336","0","0.08672497751303822","0.04709766585263575","0.09335532545724563","0","0.11844513625941637","0.05465182645426568"
,"0.08956438948533232","0","0.09828621933044866","0.050727086363529156","0.08912695027571914","0","0.09016843148352245","0.0496306925095988","0.0877402412930749","0","0.09056531575007913","0.04905847565804092","0.08701136723899257","0","0.11674168725361467","0.051643017356619275","0.08916180724218789","0","0.10678857260615496","0.051492866841654585","0.08880897457912702","0","0.07697026369289987","0.0480229068899325","0.08609637345359149","0","0.13190424265291853","0.05292108182969639","0.08578177829749611","0","0.1086660969955836","0.05019924557617225","0.08649222580695884","0","0.10891099084289421","0.050542210452301395","0.08688772143966529","0","0.10976719861628222","0.050813120486103404","0.08622655212112107","0","0.09321769912376522","0.04868043417869333","0.0831713512241283","0","0.0723932597226436","0.04500874051323906","0.08797227430296865","0","0.11358878953219363","0.05171976519378363","0.08759361986197325","0","0.09312711246962913","0.04927795465750076","0.0839878683611574","0","0.11221912068618727","0.04979673268119989","0.08617878798683631","0","0.09123285554568977","0.04843866749922477","0.09050149541799615","0","0.10745802751239203","0.052162667687151165","0.09326719641122222","0","0.09484824219760876","0.05199078087138661","0.08432031423910191","0","0.08374382331190637","0.04678056447425595","0.09120608223614225","0","0.11132850859888914","0.052905870838160465"
,"0.08994583444262241","0","0.10073706075517908","0.05116893316951781","0.08699888710578568","0","0.09558718729918517","0.0492869706358133","0.08849735357533747","0","0.10243740889650989","0.050714091466428045","0.0884607569558492","0","0.12831004209180547","0.053572563323910374","0.08793877534238399","0","0.11373899802125599","0.05172156659897569","0.09008184113696675","0","0.07657882441596635","0.04854513210709212","0.08821429208569206","0","0.12901447512199368","0.05354129371830585","0.08714888479551156","0","0.10561896273311662","0.050468277990573046","0.08613564686310447","0","0.10223904365200907","0.049642403456046515","0.08905080204019251","0","0.10957722278021734","0.051753381215664265","0.08838940940992174","0","0.0965509652012937","0.050012066982330364","0.08569463747884126","0","0.07687939875670875","0.04662866096356315","0.08690075671060066","0","0.10557832857127877","0.05035348393485237","0.0878717901004961","0","0.09581691744840204","0.04970045309448649","0.0859581800339635","0","0.10852037918976855","0.050261455480623767","0.08682673619064489","0","0.0847577784037694","0.04800719146292686","0.08925734216661958","0","0.10385403427354019","0.05120926699333442","0.09349608929908963","0","0.09638172342916508","0.05226289784727954","0.08383020207289235","0","0.09022240791601545","0.04728257957861963","0.0900580234769442","0","0.11436922734982505","0.05273348013973255"
,"0.08918388120221614","0","0.08888626609883003","0.049513532323078834","0.08935609801807047","0","0.09130105844371678","0.04985838339066776","0.08801120535503246","0","0.1030948670722113","0.05057107649915066","0.08734921872189243","0","0.12728280164182856","0.052964408503267946","0.09110433747334494","0","0.11621605889171337","0.05340371208723419","0.0898892496505464","0","0.07973012722597864","0.04880968064757527","0.0875669309838695","0","0.12209430345163298","0.0524846697096805","0.08551897908217454","0","0.10190661382045765","0.04933139223879682","0.08700197986361607","0","0.09547323592420288","0.04927568393096427","0.0910764677348676","0","0.11677541769880732","0.05345347651536571","0.08933114759599423","0","0.09604232987575842","0.05037410225108299","0.0861680451914647","0","0.07808774504960439","0.04697332509060849","0.08826221694607597","0","0.09863634216279202","0.05018724554967877","0.08900272336312987","0","0.09502513959421599","0.05011511478297236","0.08614991114698617","0","0.11198887681176033","0.05073205793330229","0.08717100210554424","0","0.08768604861655793","0.04848556189319459","0.09206283652875052","0","0.10663392336381869","0.05276502994209263","0.095087695006577","0","0.0942000544729938","0.05272787049992409","0.08493384253432755","0","0.08877833702202277","0.04761263412881631","0.0909659301090822","0","0.11122740826222971","0.05278790318873034"
,"0.08801022673812503","0","0.08463357672879168","0.04851938707569712","0.08862843402102885","0","0.08620478600880448","0.04896872467698921","0.0887916883537624","0","0.10486109628685975","0.05111420552243284","0.08895319470520652","0","0.1246963056818543","0.05338989827807416","0.0904019202384884","0","0.11494827947369253","0.0529506622697371","0.08916288180141867","0","0.07746700499436346","0.04823539246666898","0.08780823051932812","0","0.12095515770087302","0.052465342197574066","0.08710420374432971","0","0.0993265573410436","0.04974926359092768","0.08527218772265524","0","0.09406320540112828","0.04835021736574826","0.09167026346656264","0","0.11718840196115567","0.05376327286970999","0.08887124001130188","0","0.0938533411240659","0.049926477907695915","0.08585407413794194","0","0.07520121893057229","0.046513057275814174","0.08899600896316644","0","0.1008694216975388","0.05076149528335463","0.08951050699526235","0","0.09485201781727721","0.050321560644257086","0.08537935749569825","0","0.11462005186638062","0.0506819424276844","0.08712984977651543","0","0.084755749926448","0.048141683225833204","0.0900436941726569","0","0.11034548122875565","0.05228002865770788","0.09442924793920153","0","0.09754552296668224","0.05280694608038516","0.08390707645271986","0","0.08895233242528791","0.047175626470684066","0.09145951964389863","0","0.1039261323994462","0.05219602344166934"
,"0.08976771063135283","0","0.08709711098139257","0.04957421705631335","0.0879333495692201","0","0.08802999114301653","0.04886259882443453","0.08842315255090763","0","0.10518342710633433","0.050986226367775576","0.08721507385896816","0","0.12133968026962783","0.05224444174505698","0.08964116908757921","0","0.11557806685849409","0.052682527023202724","0.08918754166656205","0","0.07248182207946452","0.04769244319397039","0.08762214539079419","0","0.11611433266021984","0.05184476824704569","0.08727607517924381","0","0.09638343560837954","0.049498637369485725","0.08599398426622741","0","0.09776119387420029","0.04908190343768036","0.08863219003312645","0","0.1176707434100594","0.05246661150473055","0.08861167807093623","0","0.09642735794371976","0.05009711891416447","0.08567415851119581","0","0.07831233315351185","0.04677877413314626","0.08767787577268901","0","0.10527580706160881","0.05066525668359771","0.08882000321116709","0","0.09407144914912782","0.04992794022153482","0.0874998769681013","0","0.1133215923086247","0.05148012224233837","0.08625268542813483","0","0.08535258048987339","0.04781814691138121","0.0885117983719446","0","0.10326496879861628","0.05081246247626752","0.09668701082786367","0","0.0916006664077617","0.053149856635470505","0.08281763853839227","0","0.08216506979504491","0.0459372915498478","0.09226184821219027","0","0.10127108993546131","0.0522576091982483"
,"0.08975100166591342","0","0.09624929752862565","0.05058370046580589","0.0902893263678787","0","0.08786189329867013","0.04989102208557382","0.08950151673367643","0","0.11354428178267437","0.05239448319081704","0.08809042038275723","0","0.11671114922573947","0.052119203417416375","0.08807103660150238","0","0.10719050134176188","0.0510527386386384","0.08781590647988521","0","0.07028253852212407","0.046838462715738216","0.08672939910856149","0","0.12001390220410778","0.051881277626481065","0.08704506151072808","0","0.09255837545519907","0.04897095794423213","0.08435155367952259","0","0.09880296046856811","0.04846768613184836","0.09252803009364657","0","0.11482575339855211","0.05388198597479062","0.08876180547755491","0","0.09188672569744218","0.049659327511959714","0.08704000109548883","0","0.07653769776026034","0.04718863357135436","0.08670686305534538","0","0.09816998871503765","0.04944416010404354","0.08619359786194644","0","0.09079523180461367","0.04839662480581912","0.08669934103420175","0","0.10707932907494898","0.050430743690191945","0.08736513324322893","0","0.08669291214909507","0.04846149390244293","0.0907302489315809","0","0.10927979219131113","0.0524667542130681","0.09679767808575358","0","0.09185097823518291","0.0532268545086857","0.08393937156264056","0","0.0769058839963748","0.045851485582990445","0.09100856250573948","0","0.10197267409199738","0.05177854712388124"
,"0.0889523577110163","0","0.09437021746885624","0.05001996092365685","0.08887514877680595","0","0.08744413389096962","0.04921608099979829","0.08754154698892087","0","0.10601977189194493","0.05068732887195776","0.08798455457096686","0","0.12741387277783292","0.053261343451299376","0.08867710409639369","0","0.10246702563907628","0.05079727133607091","0.08828989392489356","0","0.07701739352326867","0.04779744102475918","0.08868028501856003","0","0.12490584014104027","0.0532918866905858","0.08627514760498582","0","0.09652586143116568","0.049069605761233294","0.08484837473124436","0","0.1014554897692423","0.04898322096602336","0.08932714556652586","0","0.11858143985983705","0.05287666912510323","0.0877214863951167","0","0.09183640656956679","0.04919137246111377","0.08489153827435633","0","0.07850806300967442","0.04645269067856526","0.0879648859235782","0","0.09836513566218064","0.05002496437294274","0.08929344978067569","0","0.08117122339070477","0.048705002501488646","0.08628421634800897","0","0.10073505106249699","0.0495413240505027","0.08776917426843317","0","0.08509552839327626","0.04846358060744431","0.08913656570442766","0","0.10434690946552254","0.05121035247591378","0.09601387535578014","0","0.08535501619879207","0.05215672418021118","0.08598059490845472","0","0.07457098867625814","0.04649926314556277","0.0896245793081187","0","0.0950705937179498","0.05039654566115717"
